7.400000000000000000e+01,6.500000000000000000e+01,2.795474502336515954e+01
7.400000000000000000e+01,6.600000000000000000e+01,3.288952854499265044e+01
7.400000000000000000e+01,6.700000000000000000e+01,3.319287961297426648e+01
7.400000000000000000e+01,6.800000000000000000e+01,3.319287961297425227e+01
7.400000000000000000e+01,6.900000000000000000e+01,3.288952854499264333e+01
7.400000000000000000e+01,7.000000000000000000e+01,3.233043895427632464e+01
7.400000000000000000e+01,7.100000000000000000e+01,2.594457362564210712e+01
7.500000000000000000e+01,6.000000000000000000e+01,2.422111569005206988e+01
7.500000000000000000e+01,6.100000000000000000e+01,3.447056875364472717e+01
7.500000000000000000e+01,6.200000000000000000e+01,3.702936580267212463e+01
7.500000000000000000e+01,6.300000000000000000e+01,3.317563449324377700e+01
7.500000000000000000e+01,6.400000000000000000e+01,3.833716568259156077e+01
7.500000000000000000e+01,6.500000000000000000e+01,3.615681769536104895e+01
7.500000000000000000e+01,6.600000000000000000e+01,2.793498962697898591e+01
7.500000000000000000e+01,6.700000000000000000e+01,2.814741331264407620e+01
7.500000000000000000e+01,6.800000000000000000e+01,2.814741331264407620e+01
7.500000000000000000e+01,6.900000000000000000e+01,2.793498962697901078e+01
7.500000000000000000e+01,7.000000000000000000e+01,2.754040099720223012e+01
7.500000000000000000e+01,7.100000000000000000e+01,3.592519737376618139e+01
7.500000000000000000e+01,7.200000000000000000e+01,3.838894722158200068e+01
7.500000000000000000e+01,7.300000000000000000e+01,3.830582832563931106e+01
7.500000000000000000e+01,7.400000000000000000e+01,3.528112267784085532e+01
7.500000000000000000e+01,7.500000000000000000e+01,2.867285735764118115e+01
7.500000000000000000e+01,7.600000000000000000e+01,2.248609634407225144e+01
7.600000000000000000e+01,5.700000000000000000e+01,3.064049342449190050e+01
7.600000000000000000e+01,5.800000000000000000e+01,3.129592255052813243e+01
7.600000000000000000e+01,5.900000000000000000e+01,3.604456415578076189e+01
7.600000000000000000e+01,6.000000000000000000e+01,3.505318711129764608e+01
7.600000000000000000e+01,6.100000000000000000e+01,2.741835720392392872e+01
7.600000000000000000e+01,6.200000000000000000e+01,2.863197256559325155e+01
7.600000000000000000e+01,6.300000000000000000e+01,2.814245733150083595e+01
7.600000000000000000e+01,6.400000000000000000e+01,3.107491554461064709e+01
7.600000000000000000e+01,7.200000000000000000e+01,3.390066449867842380e+01
7.600000000000000000e+01,7.300000000000000000e+01,3.116499919529768903e+01
7.600000000000000000e+01,7.400000000000000000e+01,2.798427268905909315e+01
7.600000000000000000e+01,7.500000000000000000e+01,2.650631117131219483e+01
7.600000000000000000e+01,7.600000000000000000e+01,3.512269923958091766e+01
7.600000000000000000e+01,7.700000000000000000e+01,3.738530121884166846e+01
7.600000000000000000e+01,7.800000000000000000e+01,3.287228342526216807e+01
7.600000000000000000e+01,7.900000000000000000e+01,3.231319383454583516e+01
7.600000000000000000e+01,8.000000000000000000e+01,3.619144506350048829e+01
7.600000000000000000e+01,8.100000000000000000e+01,3.524673785607365062e+01
7.600000000000000000e+01,8.200000000000000000e+01,2.373451797993720191e+01
7.700000000000000000e+01,5.500000000000000000e+01,3.108219667085496951e+01
7.700000000000000000e+01,5.600000000000000000e+01,3.917274666044253451e+01
7.700000000000000000e+01,5.700000000000000000e+01,4.089904241555065312e+01
7.700000000000000000e+01,5.800000000000000000e+01,3.046517883166360363e+01
7.700000000000000000e+01,5.900000000000000000e+01,2.545618453912142698e+01
7.700000000000000000e+01,7.700000000000000000e+01,3.171529160519229151e+01
7.700000000000000000e+01,7.800000000000000000e+01,2.793003364583577408e+01
7.700000000000000000e+01,7.900000000000000000e+01,2.753544501605900408e+01
7.700000000000000000e+01,8.000000000000000000e+01,3.042193698509988309e+01
7.700000000000000000e+01,8.100000000000000000e+01,3.353246198628725239e+01
7.700000000000000000e+01,8.200000000000000000e+01,3.629462125430803354e+01
7.700000000000000000e+01,8.300000000000000000e+01,3.222822482519986664e+01
7.700000000000000000e+01,8.400000000000000000e+01,3.598373510035818157e+01
7.700000000000000000e+01,8.500000000000000000e+01,3.035383025504457066e+01
7.800000000000000000e+01,5.300000000000000000e+01,2.650640265046806121e+01
7.800000000000000000e+01,5.400000000000000000e+01,3.554783897964440342e+01
7.800000000000000000e+01,5.500000000000000000e+01,3.950147696732767599e+01
7.800000000000000000e+01,5.600000000000000000e+01,2.485368605854770152e+01
7.800000000000000000e+01,8.300000000000000000e+01,2.473913576333653452e+01
7.800000000000000000e+01,8.400000000000000000e+01,3.414056533275183369e+01
7.800000000000000000e+01,8.500000000000000000e+01,3.846974355680968216e+01
7.800000000000000000e+01,8.600000000000000000e+01,3.312314004697498149e+01
7.800000000000000000e+01,8.700000000000000000e+01,3.441035418259416900e+01
7.800000000000000000e+01,8.800000000000000000e+01,2.888321049802341633e+01
7.900000000000000000e+01,5.100000000000000000e+01,2.550470902960461572e+01
7.900000000000000000e+01,5.200000000000000000e+01,3.914975594936488079e+01
7.900000000000000000e+01,5.300000000000000000e+01,3.784232295491488429e+01
7.900000000000000000e+01,5.400000000000000000e+01,2.099388713534642292e+01
7.900000000000000000e+01,8.600000000000000000e+01,2.491300096792178209e+01
7.900000000000000000e+01,8.700000000000000000e+01,3.373714019885211002e+01
7.900000000000000000e+01,8.800000000000000000e+01,3.816299810554261995e+01
7.900000000000000000e+01,8.900000000000000000e+01,3.312314004697498149e+01
7.900000000000000000e+01,9.000000000000000000e+01,3.441035418259416900e+01
7.900000000000000000e+01,9.100000000000000000e+01,2.888321049802341633e+01
8.000000000000000000e+01,4.900000000000000000e+01,2.271159062562759701e+01
8.000000000000000000e+01,5.000000000000000000e+01,4.089428746372584556e+01
8.000000000000000000e+01,5.100000000000000000e+01,3.650922489348849354e+01
8.000000000000000000e+01,5.200000000000000000e+01,2.253085667668991832e+01
8.000000000000000000e+01,8.900000000000000000e+01,2.491300096792178209e+01
8.000000000000000000e+01,9.000000000000000000e+01,3.373714019885211002e+01
8.000000000000000000e+01,9.100000000000000000e+01,3.816299810554261995e+01
8.000000000000000000e+01,9.200000000000000000e+01,3.312314004697498149e+01
8.000000000000000000e+01,9.300000000000000000e+01,3.380575634456740630e+01
8.000000000000000000e+01,9.400000000000000000e+01,2.855197742809775008e+01
8.100000000000000000e+01,4.900000000000000000e+01,4.199804059303165360e+01
8.100000000000000000e+01,5.000000000000000000e+01,3.971052412095784945e+01
8.100000000000000000e+01,9.200000000000000000e+01,2.246895686613892451e+01
8.100000000000000000e+01,9.300000000000000000e+01,3.042801831492720765e+01
8.100000000000000000e+01,9.400000000000000000e+01,3.786411883934996325e+01
8.100000000000000000e+01,9.500000000000000000e+01,3.480363500198699711e+01
8.100000000000000000e+01,9.600000000000000000e+01,2.976971308209444800e+01
8.200000000000000000e+01,4.800000000000000000e+01,2.786702444104523835e+01
8.200000000000000000e+01,4.900000000000000000e+01,3.775892717058386694e+01
8.200000000000000000e+01,9.500000000000000000e+01,2.605662112671295461e+01
8.200000000000000000e+01,9.600000000000000000e+01,3.939264140150641680e+01
8.200000000000000000e+01,9.700000000000000000e+01,3.667201185322158352e+01
8.200000000000000000e+01,9.800000000000000000e+01,2.929095987161004899e+01
8.200000000000000000e+01,9.900000000000000000e+01,2.913064967838537100e+01
8.300000000000000000e+01,4.800000000000000000e+01,3.816167733168935428e+01
8.300000000000000000e+01,4.900000000000000000e+01,2.318873714091340332e+01
8.300000000000000000e+01,9.700000000000000000e+01,2.606824597624054007e+01
8.300000000000000000e+01,9.800000000000000000e+01,2.970493351230260615e+01
8.300000000000000000e+01,9.900000000000000000e+01,3.820053441537802996e+01
8.300000000000000000e+01,1.000000000000000000e+02,4.063506552633683100e+01
8.300000000000000000e+01,1.010000000000000000e+02,2.636443333996917104e+01
8.400000000000000000e+01,4.700000000000000000e+01,3.437571961820729172e+01
8.400000000000000000e+01,4.800000000000000000e+01,3.596947630243752769e+01
8.400000000000000000e+01,1.000000000000000000e+02,2.737611029012388641e+01
8.400000000000000000e+01,1.010000000000000000e+02,3.679407276646862357e+01
8.400000000000000000e+01,1.020000000000000000e+02,3.942475226042047609e+01
8.400000000000000000e+01,1.030000000000000000e+02,2.636443333996917104e+01
8.500000000000000000e+01,4.600000000000000000e+01,2.960045643072899324e+01
8.500000000000000000e+01,4.700000000000000000e+01,3.770518804841290716e+01
8.500000000000000000e+01,1.020000000000000000e+02,2.737611029012388641e+01
8.500000000000000000e+01,1.030000000000000000e+02,3.679407276646862357e+01
8.500000000000000000e+01,1.040000000000000000e+02,3.661119878577840581e+01
8.500000000000000000e+01,1.050000000000000000e+02,2.492052321564525030e+01
8.600000000000000000e+01,4.600000000000000000e+01,3.987546590624511111e+01
8.600000000000000000e+01,4.700000000000000000e+01,2.465562509753359066e+01
8.600000000000000000e+01,1.040000000000000000e+02,2.689418292214116590e+01
8.600000000000000000e+01,1.050000000000000000e+02,3.796135905488190332e+01
8.600000000000000000e+01,1.060000000000000000e+02,3.935003461385119294e+01
8.600000000000000000e+01,1.070000000000000000e+02,2.863065241955322193e+01
8.700000000000000000e+01,4.500000000000000000e+01,2.392612518828733315e+01
8.700000000000000000e+01,4.600000000000000000e+01,3.834492231346165170e+01
8.700000000000000000e+01,1.060000000000000000e+02,2.676342003207272668e+01
8.700000000000000000e+01,1.070000000000000000e+02,3.809142777710957972e+01
8.700000000000000000e+01,1.080000000000000000e+02,3.794357296494179366e+01
8.700000000000000000e+01,1.090000000000000000e+02,2.742033915363687768e+01
8.800000000000000000e+01,4.500000000000000000e+01,2.899001293359045306e+01
8.800000000000000000e+01,4.600000000000000000e+01,2.868267481833267851e+01
8.800000000000000000e+01,1.080000000000000000e+02,2.676342003207272668e+01
8.800000000000000000e+01,1.090000000000000000e+02,3.809142777710957972e+01
8.800000000000000000e+01,1.100000000000000000e+02,3.794357296494179366e+01
8.800000000000000000e+01,1.110000000000000000e+02,2.742033915363687768e+01
8.900000000000000000e+01,4.400000000000000000e+01,2.843213443375037031e+01
8.900000000000000000e+01,4.500000000000000000e+01,2.415867254929007402e+01
8.900000000000000000e+01,1.100000000000000000e+02,2.676342003207272668e+01
8.900000000000000000e+01,1.110000000000000000e+02,3.809142777710957972e+01
8.900000000000000000e+01,1.120000000000000000e+02,3.794357296494179366e+01
8.900000000000000000e+01,1.130000000000000000e+02,2.742033915363687768e+01
9.000000000000000000e+01,4.300000000000000000e+01,2.252999273744054065e+01
9.000000000000000000e+01,4.400000000000000000e+01,2.820812098127080603e+01
9.000000000000000000e+01,1.120000000000000000e+02,2.676342003207272668e+01
9.000000000000000000e+01,1.130000000000000000e+02,3.809142777710957972e+01
9.000000000000000000e+01,1.140000000000000000e+02,3.794357296494179366e+01
9.000000000000000000e+01,1.150000000000000000e+02,2.333909748040886001e+01
9.100000000000000000e+01,4.300000000000000000e+01,3.380565889560162418e+01
9.100000000000000000e+01,1.140000000000000000e+02,2.676342003207272668e+01
9.100000000000000000e+01,1.150000000000000000e+02,3.400823844863709411e+01
9.100000000000000000e+01,1.160000000000000000e+02,3.648263532689422561e+01
9.100000000000000000e+01,1.170000000000000000e+02,2.782333858075014277e+01
9.200000000000000000e+01,4.200000000000000000e+01,2.757927279655302044e+01
9.200000000000000000e+01,4.300000000000000000e+01,3.596805698628887882e+01
9.200000000000000000e+01,1.160000000000000000e+02,2.282077862000447155e+01
9.200000000000000000e+01,1.170000000000000000e+02,3.736984507045867332e+01
9.200000000000000000e+01,1.180000000000000000e+02,3.772080432211670598e+01
9.200000000000000000e+01,1.190000000000000000e+02,2.769481319310989065e+01
9.200000000000000000e+01,1.200000000000000000e+02,2.865848300765356171e+01
9.300000000000000000e+01,4.100000000000000000e+01,2.678316943917159421e+01
9.300000000000000000e+01,4.200000000000000000e+01,2.337629550017732782e+01
9.300000000000000000e+01,1.180000000000000000e+02,2.780717922733247605e+01
9.300000000000000000e+01,1.190000000000000000e+02,2.582608914040538650e+01
9.300000000000000000e+01,1.200000000000000000e+02,3.737247967129648885e+01
9.300000000000000000e+01,1.210000000000000000e+02,3.635995902921681022e+01
9.400000000000000000e+01,1.210000000000000000e+02,3.513200966733826647e+01
9.400000000000000000e+01,1.220000000000000000e+02,3.623971087649636047e+01
9.400000000000000000e+01,1.230000000000000000e+02,2.504674548088930308e+01
9.500000000000000000e+01,1.220000000000000000e+02,2.366404857796616312e+01
9.500000000000000000e+01,1.230000000000000000e+02,3.737595850386367147e+01
9.500000000000000000e+01,1.240000000000000000e+02,3.622147495770617809e+01
9.600000000000000000e+01,1.240000000000000000e+02,3.766908535573558936e+01
9.600000000000000000e+01,1.250000000000000000e+02,3.776434196955134581e+01
9.700000000000000000e+01,1.250000000000000000e+02,3.585170671449528612e+01
9.700000000000000000e+01,1.260000000000000000e+02,3.408571897187455590e+01
9.800000000000000000e+01,1.260000000000000000e+02,3.368924856315060623e+01
9.800000000000000000e+01,1.270000000000000000e+02,3.751955808805548997e+01
9.900000000000000000e+01,1.270000000000000000e+02,3.583939414474869523e+01
9.900000000000000000e+01,1.280000000000000000e+02,3.675803297557187221e+01
1.000000000000000000e+02,1.280000000000000000e+02,3.342775082364753558e+01
1.000000000000000000e+02,1.290000000000000000e+02,3.496692806394450059e+01
1.010000000000000000e+02,1.290000000000000000e+02,4.145326412907211733e+01
1.010000000000000000e+02,1.300000000000000000e+02,4.551597343663163286e+01
1.010000000000000000e+02,1.310000000000000000e+02,2.775823401046391936e+01
1.020000000000000000e+02,1.290000000000000000e+02,2.967793167930517484e+01
1.020000000000000000e+02,1.300000000000000000e+02,4.391032916351505833e+01
1.020000000000000000e+02,1.310000000000000000e+02,3.091548903996543984e+01
1.020000000000000000e+02,1.320000000000000000e+02,2.979241543785432000e+01
1.020000000000000000e+02,1.330000000000000000e+02,2.017108171689502072e+01
1.030000000000000000e+02,1.290000000000000000e+02,2.994427005228799743e+01
1.030000000000000000e+02,1.300000000000000000e+02,1.867998689060505413e+01
1.030000000000000000e+02,1.330000000000000000e+02,2.552951911220235459e+01
1.030000000000000000e+02,1.340000000000000000e+02,2.417333898391324354e+01
1.030000000000000000e+02,1.350000000000000000e+02,1.972218975338774172e+01
1.040000000000000000e+02,1.280000000000000000e+02,2.274926101914725152e+01
1.040000000000000000e+02,1.290000000000000000e+02,3.115638507736901985e+01
1.040000000000000000e+02,1.340000000000000000e+02,1.916595848934607815e+01
1.040000000000000000e+02,1.350000000000000000e+02,2.680968843342785135e+01
1.040000000000000000e+02,1.360000000000000000e+02,2.885600663220229123e+01
