0.000,7519.727,5944.077,8075.673,6464.323,8452.033
7519.727,0.000,8163.316,8934.111,8647.995,9504.706
5944.077,8163.316,0.000,7268.297,6789.305,8828.571
8075.673,8934.111,7268.297,0.000,8753.343,9791.346
6464.323,8647.995,6789.305,8753.343,0.000,7451.716
8452.033,9504.706,8828.571,9791.346,7451.716,0.000
