23Skel_23Skel,23Skel_23Bulge,23Skel_31Skel,23Skel_31Bulge,23Skel_26Skel,23Skel_26Bulge,23Bulge_23Skel,23Bulge_23Bulge,23Bulge_31Skel,23Bulge_31Bulge,23Bulge_26Skel,23Bulge_26Bulge,31Skel_23Skel,31Skel_23Bulge,31Skel_31Skel,31Skel_31Bulge,31Skel_26Skel,31Skel_26Bulge,31Bulge_23Skel,31Bulge_23Bulge,31Bulge_31Skel,31Bulge_31Bulge,31Bulge_26Skel,31Bulge_26Bulge,26Skel_23Skel,26Skel_23Bulge,26Skel_31Skel,26Skel_31Bulge,26Skel_26Skel,26Skel_26Bulge,26Bulge_23Skel,26Bulge_23Bulge,26Bulge_31Skel,26Bulge_31Bulge,26Bulge_26Skel,26Bulge_26Bulge
5333.25563241868,7762.299317953984,6608.453998869121,8577.036035831894,6795.319654675217,8823.95955826821,8578.484240747272,6996.2436137729455,9263.207224185755,9934.765330326656,9496.988739820492,10260.310607112586,5865.19945137924,8114.103660242055,4478.663759671132,7212.719448131712,6517.9608976120435,8619.982644478807,8424.485237995947,9251.11566725123,7401.732638637476,6551.91700942308,9277.477554035968,10581.453776505585,6463.465918335944,8610.296062186515,6821.700670911618,8728.897543202884,4177.749830488213,7349.340982971691,8449.786334685501,9354.193314722052,8739.045815027603,9659.290751437335,7686.902151349113,5193.567805873874
4661.5507704336615,7547.243978003198,5634.20187442196,7932.004309144246,6146.631835981735,8193.029394572175,7055.392461628159,5993.810199680432,7616.603361124201,8297.489342166706,8333.331908594324,9227.844200629957,5883.333349222642,8124.913991630051,4353.6222318650425,7127.757668424618,6599.612758555405,8647.063218981504,7914.229267093077,8809.548834122395,7228.517068787796,5231.108139381707,8449.754712987205,9490.050792251719,6422.1590527925855,8731.162303987734,6724.158061201734,8729.87747658786,4039.1936220391963,7419.774772104241,8564.076531160556,9714.431068121328,8946.740676486343,9944.986426347996,7344.935654228699,4874.237902447121
4842.402860890533,7451.941367247773,5649.368730356576,7876.333629567531,6555.6483752797485,8480.376809509833,8549.28322546483,6949.801821889449,9235.503768520999,9898.94760105943,9478.515055573684,10221.131140268659,5962.884353483932,8184.511188504133,4410.548044557906,7266.238994652739,6967.607617011685,8920.399007074306,7851.090343364047,8792.098493421061,7162.871473203834,5175.393847180707,8434.912493934627,9438.813490419929,6480.2476978054365,8476.182679789435,6839.927543338871,8691.677392330865,4635.0685671483925,7463.754404651963,8411.459017123607,9341.09479496615,8720.308648967173,9649.168546829766,7596.20049081507,5071.381830182529
4698.147162099641,7503.309521169459,5678.090906220872,7922.506576853155,6213.321527117483,8203.004388380697,7021.840673376067,5995.987719502212,7588.334027303284,8283.230378166865,8308.731482754249,9197.548918988525,5880.6208438956555,8123.640459099017,4363.4585559572815,7133.175323756625,6586.804813481742,8639.090257697244,8407.775706998416,9235.771937787722,7381.33817006884,6390.968512190838,9260.874775621356,10541.51601088065,6423.900233185351,8713.735515891269,6744.596083993518,8720.411773932854,4086.2509119668603,7417.7545360116155,8542.627512608005,9704.097670537742,8931.250865538694,9932.606016840211,7316.844249040959,4797.946834054857
4772.450902536126,7409.257959853138,5855.9515223151575,7919.155934689885,6356.5644545653995,8248.679705338149,6761.63025508175,6056.410108498064,7512.7840413046515,8448.905339581888,8110.82285677797,8946.774114834574,5866.268494766614,8114.33824475182,4436.380041370751,7188.156622040421,6527.628045839281,8621.247504499635,7942.928474422341,8811.582247855786,7260.327384048819,5274.6233777387215,8481.3512800474,9522.802454691346,6485.931684506746,8413.346923915642,6831.074234543557,8647.013404360046,5048.70821864722,7650.814992011463,8407.995696698625,9555.16855951661,8830.215016106016,9820.445954340572,7265.9491968478105,4610.237276081256
4758.5538433311995,7578.455389574119,5578.5801710852,7819.859907748524,6461.435523206043,8389.197187658858,6479.967374738378,6216.08938065261,7104.936477829823,8116.336402573024,7787.50406255043,8805.349333193992,5878.096940885969,8123.218655916952,4348.348701574672,7124.607610454609,6601.042798472429,8647.677040066897,7865.455394511191,8797.232695976623,7180.39387380945,5181.466779362459,8424.248684330409,9440.032366689038,6455.004833095786,8614.551476520688,6810.512673774368,8723.158641320273,4153.551706344981,7353.558881370671,8614.325861333917,9695.286616396885,8995.739227953496,9942.04397683229,7609.34543164157,5752.207409799723
5135.1897872424315,7577.705833216381,6463.672600308076,8445.65243401028,6599.087948061213,8611.756081199794,7839.787863540491,6269.610567116212,8557.800617157653,9185.629833083367,8930.566792895583,9394.9804172222,5976.555764613826,8186.175849969951,4447.283065504553,7286.117145130062,6984.296663407001,8947.171141944513,7860.0635131554445,8802.564417789627,7085.089339251101,5165.778529508012,8586.47877990577,9572.575974217589,6541.574804183445,8722.34461030255,6871.850575612764,8837.430932651776,4659.967072047532,7552.425263552778,8602.052929415875,9709.141821107176,8976.349471786794,9948.28628135637,7494.315793280443,5363.512780773332
4760.249359822602,7419.815081888417,5804.073551587595,7903.450298378586,6347.882499334899,8239.594330888167,7997.0796044520675,6368.001228823236,8710.389632931467,9333.188552828427,9047.290367974683,9521.657654066305,5884.340669777717,8115.650383458799,4591.1176285842175,7253.516180575574,6526.37755152505,8619.813011194468,7838.805136870149,8784.411827384969,7125.703631538509,5159.892254633522,8465.677955965948,9465.676601945463,6500.380356687982,8721.730627776555,6810.427471011027,8822.502238426092,4310.694677612215,7511.005870023764,8333.100477566959,9327.78138787504,8696.825765701496,9645.376314924655,7384.818668768667,4838.934755497904
4760.249359822602,7419.815081888417,5804.073551587595,7903.450298378586,6347.882499334899,8239.594330888167,6782.417519135686,6080.794373141922,7376.040416907228,8202.353425573368,8090.866342632744,8987.813173989769,5908.604603158092,8160.7470176313045,4313.583366004639,7154.24105933268,6831.606486250959,8768.012897439812,8199.815500325189,8916.503167390796,7489.737348061562,5801.766778318741,8690.559506263648,9674.672635677307,6443.747363166581,8730.005788052233,6730.571189881748,8781.429598227849,3996.308637051526,7438.534813119406,8510.711370779121,9677.860467572775,8910.697655685919,9912.607289984733,7291.332370771201,4706.460379049354
4757.752181509036,7562.5768448514955,5578.889960772122,7813.678889501568,6479.198939421262,8384.383891077303,7851.942459675069,6460.929530093846,8297.424246892751,8846.206482176756,8873.613427341741,9896.88204410486,5898.6407999310295,8146.0729034579645,4324.487954903737,7131.9606635319005,6758.096536761251,8731.062485397295,8424.485237995947,9251.11566725123,7401.732638637476,6551.91700942308,9277.477554035968,10581.453776505585,6424.463000935908,8725.902068911431,6737.461619155967,8722.973421658826,4081.8916478490864,7423.118832347767,8600.84383829872,9712.734377036679,8972.420690081006,9950.11380294742,7469.561223531767,5279.183155122305
5244.222807023251,7685.503251904922,6550.533393743632,8521.641400341427,6724.68549156681,8739.037650628725,8894.524760370165,7604.047791795443,9548.075730416804,10336.985695350835,9729.505164053959,10650.752593086376,5933.477954702435,8083.861757178418,5036.066517810842,7350.900513144656,6585.869537762829,8596.061307264135,8060.222331615805,8950.99993108781,7122.60271247222,5310.083933660761,8888.119013047222,9902.370593384521,6478.012567262463,8491.423529409003,6839.591191669612,8697.183770057462,4567.592056693655,7434.739783327906,8510.736838334971,9356.92391011698,8754.637468125553,9653.971289021647,7892.950547370311,5599.551597312707
4849.791288598413,7356.3031122104085,6090.525504588851,8107.617231321305,6311.404963175566,8301.57033318093,6137.998196113775,6343.682478359588,6878.652746840972,8114.888491448767,7449.065482955708,8642.127879381891,5868.017606110549,8116.367370613226,4454.16127447617,7197.888231989278,6526.379053882769,8623.031207222137,7958.881422804044,8880.331807771538,7081.897475416355,5223.93693409575,8762.087138147803,9748.42474889101,6424.450908776014,8725.88992686266,6737.433985656288,8722.951181444623,4081.8302194904336,7423.094447681755,8598.216156240085,9717.601240765329,8969.109200092827,9953.161148047742,7438.786238041801,5178.780995926339
4605.55641682524,7670.310129123764,5537.224830140019,7951.489497286435,6005.256553532605,8201.57704367794,6138.110709139093,6377.62082982755,6828.924637673021,8042.557343026208,7478.141994042302,8672.126637619138,6198.839164994185,8269.531754806289,5304.148661631313,7543.312468038583,7138.041463103075,9367.96022219455,7841.124731922856,8786.690498550435,7144.236509816893,5167.439386378691,8446.309067588843,9446.709028546738,6443.834578122333,8664.016439735477,6786.529455517756,8726.128392122899,4102.479577823379,7384.758702837202,8374.098988705136,9504.280405388616,8798.813924167616,9784.041003175023,7269.293356565498,4619.720923437245
4766.1663655707,7393.879988340482,5878.17518122055,7932.527598193882,6341.519574977821,8247.753743364015,7724.831565059834,6206.894600842487,8444.195546861596,9076.87137317841,8849.558175821308,9323.575744150246,5931.093047599952,8179.7572388027975,4339.915209817072,7219.890129850509,6928.305801607601,8848.213001597931,8363.901719761017,9193.828116088005,7327.576665777227,6049.011607734703,9210.53496742954,10429.907115916558,6445.94647758932,8730.345465189725,6731.8243473720695,8782.165520987392,4003.3528290722757,7442.405263924708,8592.418250251156,9723.232787901647,8964.702987090574,9954.701156578605,7403.580613291061,5067.147384885184
4805.894157366437,7441.177464308256,5609.183822075269,7849.3479383565145,6567.084898905171,8434.127780134768,6570.685996033304,6177.190710228453,7185.494278829536,8143.831014629723,7870.757255523097,8847.344197151026,5879.755201538447,8116.243105833708,4574.729604537193,7251.357654470787,6525.185824160529,8620.992194050245,7921.521692361104,8806.315009659958,7237.165375616125,5245.237361785839,8458.992190244346,9502.087212712517,6442.960382456339,8669.451778692362,6784.748851598713,8727.379333653076,4103.092557810937,7390.252158474247,8485.848452046412,9357.053455999003,8748.804443028233,9658.579707408877,7801.728212486962,5404.7649902982475
5045.024577540094,7488.344356277298,6379.181941436361,8372.934167077936,6511.354269917979,8505.10774323479,7595.448142986723,6199.977788039356,8068.162575375363,8640.74668818374,8707.536738942496,9690.964139369218,5909.550524156541,8160.785088250808,4314.32951618067,7156.5369289542,6840.626527940537,8772.9786715845,7947.960971317795,8871.127335052146,7079.331440423012,5214.671304351246,8747.181066133557,9729.767151733384,6463.006566062251,8604.495995443574,6822.425801899558,8727.132280238124,4182.863100948373,7344.892670526902,8318.73373035141,9326.06383111717,8691.122409831149,9644.004524570577,7353.577722330814,4807.280496611379
4867.646985354474,7356.437619504102,6128.688862256769,8140.61921841419,6313.593835442769,8321.89730982859,9002.751923375607,7900.887019926795,9624.267820698651,10472.925743095228,9810.163269011453,10773.609992678039,5901.944178160809,8155.782179185589,4309.714387014373,7148.333061803211,6818.750336069126,8760.5456568602,7843.700054660887,8788.73296702288,7155.130724531861,5170.662543340547,8434.118988440669,9436.543285054508,6441.962503490563,8658.34480111757,6786.033675982237,8724.416533129726,4106.951949687463,7383.079913114185,8503.540623836574,9672.708665095632,8904.624777600602,9907.327469256528,7284.643378298312,4697.44108177786
4653.435222849014,7665.121891340089,5516.811313121634,7877.473932414839,6172.442073991847,8332.413376245437,8243.156507451435,7129.872738374775,8631.318829758344,9184.371734214363,9091.392563371273,10158.154629834818,6186.4187463781345,8263.757462964913,5227.894349937061,7528.799416499608,7131.141322446032,9348.233565238743,8368.896097297828,8964.921822276418,7677.877042272436,6408.617275756755,8749.400377604516,9666.53682942061,6445.332128096475,8732.39332018011,6731.336116903446,8779.354671166067,3996.4446298885405,7437.71361194025,8596.760898786823,9714.930193746022,8968.471569087154,9951.738139625793,7443.8295176935035,5198.016004355862
4780.007813789111,7382.652595571278,5926.035429955637,7967.261245070264,6330.263339838452,8255.503130919498,6624.859012207876,6096.241544212238,7394.450260666626,8385.667930798589,7965.305793688156,8883.337104572804,5960.08725691677,8056.260641397873,5303.143668304179,7383.1122266754855,6597.485692754173,8579.981427491468,8235.589901916024,9082.159451526166,7217.701713368656,5593.416401504638,9074.35964211463,10180.10501534482,6428.735941588877,8693.943861353113,6757.7283047179235,8719.393594183024,4091.2598315315,7406.203144251714,8512.828479280948,9355.210699315796,8753.532327369483,9650.1366938529,7910.418775177808,5640.0051364251585
5067.905904311709,7510.575903730584,6401.663287049166,8393.689249282808,6531.067590213472,8532.30112985551,8716.504080775961,7235.652815413374,9394.64372287511,10111.555639086897,9595.218064829163,10438.621490941223,5875.541423475078,8114.327413752647,4557.069955557655,7243.154457946972,6519.015771120627,8618.195248726133,7841.343288382663,8784.996443465829,7131.338238674699,5160.305609000118,8464.28218911032,9463.395456193672,6453.9724893518005,8635.437253068385,6806.178873123606,8728.220409894368,4129.168270304669,7364.7909153350865,8583.90245051443,9718.593586180235,8958.170426328661,9950.471632682289,7386.44285021032,5020.724198712431
5126.65018452897,7568.532340007735,5849.690654536168,8007.005597832418,6527.470848726409,8654.914488718601,7925.639058715165,6560.439194311066,8361.578990419746,8906.242766883312,8918.209198732573,9953.354234706861,5927.998393521091,8180.364832231131,4332.825804561512,7212.492231396795,6920.054596350366,8838.3331226391,8209.857306907536,8919.574371199808,7499.296530971964,5832.4473053043685,8694.96669917833,9675.410590171434,6443.333377667811,8726.448662622577,6730.715333567403,8783.159331119557,4014.65756022568,7448.485930230156,8348.140623027979,9452.88959995783,8769.646623096767,9745.711392739222,7279.886650903344,4648.471908237677
4767.475117499973,7444.8011239533225,5586.3440845771465,7819.079722431434,6579.815439608977,8351.248673196038,7651.908544003257,6167.744184729706,8367.301661874619,9002.474681519281,8799.54608383262,9286.425892142383,5897.453218148651,8144.555735308338,4326.967793770362,7128.481466824769,6735.864534454728,8720.510161433245,7935.112028077435,8811.63010831727,7252.189382181463,5263.523627454583,8472.47682127793,9516.05103947122,6430.705094329094,8705.279983646595,6755.824050023951,8723.254985468026,4090.583436123679,7412.25174449312,8476.342614937843,9356.406755492299,8748.03723711822,9662.00832676295,7769.965611181268,5339.904086852963
5516.047822924297,7715.911359482236,6024.880185346179,8139.154223913113,6564.682650372031,8774.784613455551,9049.091313916993,8038.566235004079,9655.859799576336,10527.184335610043,9845.148997366061,10825.00630641303,6147.7929034735835,8243.554854414053,5006.602380583329,7477.992756606869,7110.34687604695,9278.329444895617,7975.91857711309,8892.56775941424,7085.0551080171535,5238.40908323724,8785.435604539854,9778.131575664438,6447.829721735268,8725.535843713023,6736.4209335228215,8787.47995148518,4029.7808230813293,7454.441942514041,8478.886428597367,9648.79573279753,8888.732743348393,9889.34631664474,7271.054166493436,4654.73631893363
4600.57380362786,7647.599455533836,5549.021396116214,7962.562444822179,5990.622262628913,8167.424866523022,7891.423585693335,6512.221280434277,8332.642617263173,8878.529264893998,8900.442308084319,9930.501894168021,5939.0477159766615,8075.634836157166,5104.028408986445,7361.4055637745805,6591.248911247655,8593.053297804074,8290.679885562557,9128.069687156903,7258.1524788488705,5747.227619085907,9132.845661615676,10278.332039562642,6447.746619076413,8725.482861638215,6736.362075032613,8787.45481212431,4029.990150768376,7454.280888514942,8331.825415902103,9421.686933967198,8748.181492445281,9721.32789699655,7281.540593068259,4662.956415083499
5390.973358590072,7671.355891695913,5977.072414844977,8102.447766204854,6551.329811516711,8745.613638786916,8295.520640546147,7291.75780518808,8676.602379186594,9246.515756330195,9110.163976402297,10179.769264626677,5865.969148856596,8115.576247045662,4468.489061527382,7205.883134976973,6518.339375495855,8618.583939419548,8350.553237219077,8960.92314336764,7656.422270214439,6309.986978837677,8744.229349348101,9670.944647274562,6476.629393449087,8500.78163332169,6837.814673557104,8699.53964418517,4526.21937345373,7417.838106153032,8483.731176657657,9654.14493294991,8892.472216023085,9894.123600950637,7274.276794126778,4660.740877236383
5171.355963113965,7610.043312782817,6492.884695025986,8470.651006394599,6635.338553750049,8648.190374708776,6848.619390353144,6039.685356455951,7435.744488719449,8220.591921938296,8159.817785962906,9041.114880273406,5920.1354595289895,8173.133670440767,4319.3218807908925,7188.403554319086,6891.741187008769,8806.848821224743,8258.097929005256,9099.86520862062,7234.930347769744,5642.354407124311,9098.595354197738,10214.857737144675,6463.633153940468,8725.601519838201,6755.754797540144,8799.779518393432,4082.651578170595,7467.019023086625,8344.048925372394,9445.24238896281,8763.53251358716,9739.649843693252,7281.43189041075,4653.60263495732
5097.357347172934,7556.864372131325,5834.633534068458,7995.846826862595,6526.75661561997,8641.236536218807,7925.763083639972,6560.541264484643,8361.682804641154,8906.356610720193,8918.29651412803,9953.492099526935,5909.2762756147185,8160.565537906043,4314.230641554051,7156.427304330647,6840.407072985696,8772.783785587542,8302.233536232356,9136.684840511498,7268.3212351514585,5776.55401016562,9146.11269046168,10298.32424063215,6442.1773168390955,8725.349940691569,6728.024294264203,8780.107942206865,4006.6713285323503,7444.38611277382,8364.07062794194,9488.850956437313,8788.446823288605,9770.317180767996,7271.028041792221,4628.132211641923
4796.973665281458,7440.30832108217,5604.981791237867,7844.084496881714,6579.349885527259,8419.070753839353,6175.248081797628,6322.277957797271,6926.2126638605205,8147.864319687731,7471.562629757275,8637.694268923113,6133.808452558549,8235.269922664986,4949.556351372859,7461.4507694904205,7100.62454274783,9254.372402829678,7983.772227431598,8819.131680281329,7300.560764815692,5346.547001480324,8526.919868842804,9565.242723264508,6475.58550964203,8513.218014935674,6838.6704479627415,8705.034866018688,4470.60176296835,7392.8851330035495,8449.786334685501,9354.193314722052,8739.045815027603,9659.290751437335,7686.902151349113,5193.567805873874
4753.719359849248,7431.296376958911,5755.589632549574,7901.802628477546,6334.777115774126,8235.880083643182,8270.745481151558,7208.478635781173,8656.581834169969,9218.39069896115,9102.346737919057,10168.936004185207,5866.016871117913,8116.400128053934,4396.145620448474,7160.736338999935,6537.635049135401,8622.14800308712,8033.679065277599,8931.878976225767,7109.447963898649,5283.92108661945,8857.664062713848,9865.843538540066,6464.365773976643,8595.433595983286,6824.0538025774495,8726.030440161445,4204.5797874049185,7342.093967397018,8316.58329631231,9374.302531640566,8722.633799906207,9688.79592049261,7295.562502815849,4710.407937381392
4860.221689939898,7460.4597211557675,5670.2863144916,7889.214446865521,6549.978177087637,8502.985220854993,6580.010739890535,6110.267291543322,7355.486048857618,8364.78236480768,7914.315248534266,8859.914055627714,5936.334500255259,8180.953900152618,4352.673414634109,7227.979149354185,6937.827777700499,8863.565994843297,8346.26787654818,9176.482712504716,7307.346582761732,5970.241392250256,9192.897181067206,10395.360009488932,6485.895872164213,8466.144327908838,6843.26909610597,8686.29932636798,4711.264284967592,7501.448293591868,8541.438295248074,9702.272163713682,8931.69626395391,9932.017449649999,7313.639239477956,4780.8788745109705
5319.73553459939,7749.642992101008,6600.4930439429845,8567.672350273464,6787.952871713896,8810.605297765764,8690.598073182002,7188.224802219234,9370.674152934804,10078.751785713113,9576.586813934959,10406.938353745116,6099.58355485007,8220.031671979985,4792.966395204465,7419.744260797741,7081.168800450766,9182.159856943343,8295.755894171281,8949.00156538997,7593.207062663968,6086.158437788799,8730.47615953019,9679.75002498687,6459.32949351671,8721.262308990012,6752.453850295581,8797.363889343786,4089.3448757481688,7466.957624529519,8379.560494578289,9335.655459458936,8710.645667660938,9647.581865543525,7509.091422530163,4968.000839057677
4825.7307266688995,7445.923049336575,5629.481738596999,7862.133926049095,6569.555490287005,8457.670978459373,8243.156507451435,7129.872738374775,8631.318829758344,9184.371734214363,9091.392563371273,10158.154629834818,5942.643142653042,8071.331659861383,5141.794557316875,7366.14497606605,6592.69181387922,8588.858692178357,8218.312198633443,9067.923515803097,7207.452844108795,5550.398486009821,9055.307150111048,10147.847860778977,6480.697040551022,8722.936899625483,6781.538021319074,8811.187306973774,4191.773214082438,7486.248777867219,8426.071015917174,9580.338735226507,8845.38001499491,9837.316003203949,7266.431650984429,4611.441281094737
5230.00915990951,7669.04474786135,6539.504592350453,8512.134582974273,6707.639475621684,8720.74692529453,6479.647865088445,6215.957956889092,7104.666796430976,8116.205161864858,7787.008717843715,8805.455851415281,6140.233589766859,8239.479119830568,4977.854869505643,7468.973813565598,7104.393934343326,9266.299235419137,8402.58991666897,9230.759515546762,7375.0025912105075,6345.415979984767,9255.370319603991,10530.15902967615,6474.028961571389,8556.73164824725,6838.018115923092,8720.505600642431,4321.098621960862,7350.494631013191,8423.501200450008,9347.401572852285,8727.966335636025,9655.387375726743,7617.827438502535,5096.80164826297
5198.873958909933,7638.510424795774,6514.85624619655,8490.471196060456,6667.724989345463,8680.599960886806,8367.751713226158,6705.262679188678,9061.012962216786,9700.839508055124,9332.723857774663,9945.091193314107,5866.268494766614,8114.33824475182,4436.380041370751,7188.156622040421,6527.628045839281,8621.247504499635,8387.910079943837,8968.527710766299,7698.483107430752,6522.361948970025,8753.365596451926,9660.381157493059,6441.962503490563,8658.34480111757,6786.033675982237,8724.416533129726,4106.951949687463,7383.079913114185,8553.419988268739,9710.95213413525,8939.571590137963,9940.025353110426,7328.912095250729,4828.079169849399
4825.518762263611,7355.431439328105,6046.371375728324,8070.20934759477,6310.276306448623,8278.878565008536,6152.993561851768,6333.241073021071,6900.77135702463,8131.628026186647,7457.158481405019,8639.129536944098,5962.849316532879,8184.468988424081,4410.457386578356,7266.186759193392,6967.591490221733,8920.382557697601,8063.919257720026,8849.73531297422,7370.259792791779,5500.143207315296,8598.375256617977,9615.306279957576,6486.754685337873,8462.10474321051,6841.892174131966,8683.498373578863,4734.807496556642,7512.565795371312,8386.120132358352,9521.941970507498,8810.259222718822,9797.020614981046,7268.640032704463,4614.702612929646
