4938.812,7526.773,5955.002,8082.859,6462.058,8458.123
7526.773,6492.399,8156.807,8928.246,8650.764,9514.700
5955.002,8156.807,4592.007,7269.096,6786.619,8825.370
8082.859,8928.246,7269.096,5543.579,8746.580,9789.191
6462.058,8650.764,6786.619,8746.580,4251.581,7441.319
8458.123,9514.700,8825.370,9789.191,7441.319,4987.984
