31_0Skel_31_0Skel,31_0Skel_31_0Bulge,31_0Skel_31_50Skel,31_0Skel_31_50Bulge,31_0Bulge_31_0Skel,31_0Bulge_31_0Bulge,31_0Bulge_31_50Skel,31_0Bulge_31_50Bulge,31_50Skel_31_0Skel,31_50Skel_31_0Bulge,31_50Skel_31_50Skel,31_50Skel_31_50Bulge,31_50Bulge_31_0Skel,31_50Bulge_31_0Bulge,31_50Bulge_31_50Skel,31_50Bulge_31_50Bulge
0.0,6959.01128034723,5927.118439849165,7339.155060359469,6959.01128034723,0.0,7179.792545749494,7728.146284847357,5927.118439849165,7179.792545749494,0.0,6180.027184406231,7339.155060359469,7728.146284847357,6180.027184406231,0.0
0.0,6945.007343408644,5072.865955256457,7995.4487678928945,6945.007343408644,0.0,6800.304404951296,6832.204768594103,5072.865955256457,6800.304404951296,0.0,7450.105099929799,7995.4487678928945,6832.204768594103,7450.105099929799,0.0
0.0,6543.381159614653,5814.493787080694,7617.255542516609,6543.381159614653,0.0,7719.387993876198,7446.14887038931,5814.493787080694,7719.387993876198,0.0,6755.828446608159,7617.255542516609,7446.14887038931,6755.828446608159,0.0
0.0,6573.1492452248485,5644.285605814079,7784.637242672262,6573.1492452248485,0.0,6976.169220998011,6610.122994317126,5644.285605814079,6976.169220998011,0.0,7404.958811499224,7784.637242672262,6610.122994317126,7404.958811499224,0.0
0.0,7468.198778822107,4934.132750544923,7451.119378992663,7468.198778822107,0.0,7261.907394066658,8060.736380753312,4934.132750544923,7261.907394066658,0.0,7660.504683113248,7451.119378992663,8060.736380753312,7660.504683113248,0.0
0.0,6361.2172577267,6305.6932212089105,7917.647883052138,6361.2172577267,0.0,7089.530308842752,7786.640803324627,6305.6932212089105,7089.530308842752,0.0,7612.555221474587,7917.647883052138,7786.640803324627,7612.555221474587,0.0
0.0,7328.399279515274,6358.694126941475,8047.866611717667,7328.399279515274,0.0,6994.376669868445,7202.151553528987,6358.694126941475,6994.376669868445,0.0,7608.800562506551,8047.866611717667,7202.151553528987,7608.800562506551,0.0
0.0,6822.004324243719,5776.310587217416,6934.696388451336,6822.004324243719,0.0,7413.186022217438,7583.035078383852,5776.310587217416,7413.186022217438,0.0,5991.938083792255,6934.696388451336,7583.035078383852,5991.938083792255,0.0
0.0,7321.093975629598,5362.756194346336,7770.647141647856,7321.093975629598,0.0,7422.747267690043,6654.418081244971,5362.756194346336,7422.747267690043,0.0,7609.681005140755,7770.647141647856,6654.418081244971,7609.681005140755,0.0
0.0,7655.446884408512,5193.067879394607,7371.643100422049,7655.446884408512,0.0,7558.487480971308,7365.103868921334,5193.067879394607,7558.487480971308,0.0,6861.070033165381,7371.643100422049,7365.103868921334,6861.070033165381,0.0
0.0,7172.469937197367,5801.95001702014,7935.96509568937,7172.469937197367,0.0,7511.188387998267,7429.113473356024,5801.95001702014,7511.188387998267,0.0,7543.790824247449,7935.96509568937,7429.113473356024,7543.790824247449,0.0
0.0,6574.270681984428,5896.1824089829515,7765.786566729735,6574.270681984428,0.0,7596.4540411958,6639.122833627948,5896.1824089829515,7596.4540411958,0.0,8011.338589773871,7765.786566729735,6639.122833627948,8011.338589773871,0.0
0.0,6976.375061591801,6014.175255178386,8169.083791956109,6976.375061591801,0.0,7457.518286937016,7997.710484882533,6014.175255178386,7457.518286937016,0.0,8561.236943339438,8169.083791956109,7997.710484882533,8561.236943339438,0.0
0.0,7538.6732254422595,5601.486499135743,7214.099320081475,7538.6732254422595,0.0,7540.158950579225,7667.287982070323,5601.486499135743,7540.158950579225,0.0,6820.366412444422,7214.099320081475,7667.287982070323,6820.366412444422,0.0
0.0,6319.53360620861,5212.657191874409,7541.461463138296,6319.53360620861,0.0,7249.539571586598,7366.208251196812,5212.657191874409,7249.539571586598,0.0,7689.158731616873,7541.461463138296,7366.208251196812,7689.158731616873,0.0
0.0,7881.39264343555,5986.26419396939,8267.366206960956,7881.39264343555,0.0,7999.261528416232,7390.691307313546,5986.26419396939,7999.261528416232,0.0,8338.202264277354,8267.366206960956,7390.691307313546,8338.202264277354,0.0
0.0,8223.850071590556,5792.548143951848,7452.056830164408,8223.850071590556,0.0,7703.083798064253,7769.733907927607,5792.548143951848,7703.083798064253,0.0,7526.75036121167,7452.056830164408,7769.733907927607,7526.75036121167,0.0
0.0,7525.4318148528855,6062.1744448671225,7693.812708923971,7525.4318148528855,0.0,7272.159170425246,7537.920800857489,6062.1744448671225,7272.159170425246,0.0,6036.972171544275,7693.812708923971,7537.920800857489,6036.972171544275,0.0
0.0,6336.972699956976,6128.577893769484,8099.179896754979,6336.972699956976,0.0,7142.954150769834,7656.8348552126945,6128.577893769484,7142.954150769834,0.0,7051.48367366755,8099.179896754979,7656.8348552126945,7051.48367366755,0.0
0.0,6204.661876363611,5812.6701265425345,7948.736880788041,6204.661876363611,0.0,7702.671160058698,7808.418469831135,5812.6701265425345,7702.671160058698,0.0,6838.275659842911,7948.736880788041,7808.418469831135,6838.275659842911,0.0
0.0,7821.645542978792,6052.6803979724555,7407.320433193099,7821.645542978792,0.0,8110.677468621225,8296.656615769993,6052.6803979724555,8110.677468621225,0.0,6528.253212000895,7407.320433193099,8296.656615769993,6528.253212000895,0.0
0.0,7653.66219531539,4746.530522392119,7755.640012274938,7653.66219531539,0.0,7390.194381746667,7120.548082837444,4746.530522392119,7390.194381746667,0.0,7012.373350014957,7755.640012274938,7120.548082837444,7012.373350014957,0.0
0.0,7476.1533558374795,6119.721480590436,8175.093577446071,7476.1533558374795,0.0,7484.786837312069,7723.308746903752,6119.721480590436,7484.786837312069,0.0,8423.952516485359,8175.093577446071,7723.308746903752,8423.952516485359,0.0
0.0,6441.030740494878,6366.534300543743,7744.796963123049,6441.030740494878,0.0,7373.245147151965,7302.272180629807,6366.534300543743,7373.245147151965,0.0,7480.979147143775,7744.796963123049,7302.272180629807,7480.979147143775,0.0
0.0,7788.594289087088,6152.431064221687,7383.45874235104,7788.594289087088,0.0,7847.7262312086295,7754.4428555506165,6152.431064221687,7847.7262312086295,0.0,6311.567871773225,7383.45874235104,7754.4428555506165,6311.567871773225,0.0
0.0,6365.316881350056,6233.7182323233055,8022.470567100885,6365.316881350056,0.0,7606.8417888109125,7758.648658110509,6233.7182323233055,7606.8417888109125,0.0,6625.422024294,8022.470567100885,7758.648658110509,6625.422024294,0.0
0.0,6713.501917777338,5487.752363217568,7418.595554415943,6713.501917777338,0.0,6963.362693411855,7953.885842781502,5487.752363217568,6963.362693411855,0.0,7463.525038478801,7418.595554415943,7953.885842781502,7463.525038478801,0.0
0.0,8149.668520866355,6010.7025379734105,7471.0926911664,8149.668520866355,0.0,8494.272423227312,8612.712638884454,6010.7025379734105,8494.272423227312,0.0,6284.824341220684,7471.0926911664,8612.712638884454,6284.824341220684,0.0
0.0,7490.068557763674,6325.703043931165,7845.115168052028,7490.068557763674,0.0,7942.23469811866,7747.048922008948,6325.703043931165,7942.23469811866,0.0,6861.550772238008,7845.115168052028,7747.048922008948,6861.550772238008,0.0
0.0,7963.0464647646,6085.96417998003,8204.400343717998,7963.0464647646,0.0,7167.420665762545,7626.872360279802,6085.96417998003,7167.420665762545,0.0,8120.958871955947,8204.400343717998,7626.872360279802,8120.958871955947,0.0
0.0,6392.447496851265,6068.237965010931,7337.759808006801,6392.447496851265,0.0,7198.443512315701,7489.855005272131,6068.237965010931,7198.443512315701,0.0,7908.570477652709,7337.759808006801,7489.855005272131,7908.570477652709,0.0
0.0,6513.126898809818,5596.682678158553,7725.335203083423,6513.126898809818,0.0,7100.049647713739,6777.765413467775,5596.682678158553,7100.049647713739,0.0,6955.624127280024,7725.335203083423,6777.765413467775,6955.624127280024,0.0
0.0,6673.208598567859,6168.76178823595,7571.121449296663,6673.208598567859,0.0,7788.452670460289,8141.602974844695,6168.76178823595,7788.452670460289,0.0,6173.844183326949,7571.121449296663,8141.602974844695,6173.844183326949,0.0
0.0,8050.332974479999,5962.734942960319,7627.477236937519,8050.332974479999,0.0,8347.025158701752,7716.383220136232,5962.734942960319,8347.025158701752,0.0,7996.755404537518,7627.477236937519,7716.383220136232,7996.755404537518,0.0
0.0,7217.119716341139,6015.102908512871,7684.268149928137,7217.119716341139,0.0,7639.2677659576775,7820.674395472554,6015.102908512871,7639.2677659576775,0.0,7024.85672451759,7684.268149928137,7820.674395472554,7024.85672451759,0.0
0.0,7279.02383565269,6044.962530901246,7205.345376871257,7279.02383565269,0.0,7355.097823958564,7985.498857303782,6044.962530901246,7355.097823958564,0.0,6762.842301872785,7205.345376871257,7985.498857303782,6762.842301872785,0.0
0.0,6349.198453348265,5977.880979076114,8128.311386751863,6349.198453348265,0.0,7343.795884963035,7096.904747846063,5977.880979076114,7343.795884963035,0.0,8296.261386913988,8128.311386751863,7096.904747846063,8296.261386913988,0.0
0.0,6435.531835054505,6158.375110367994,7847.855758103611,6435.531835054505,0.0,7534.526926091644,7738.566921594721,6158.375110367994,7534.526926091644,0.0,6340.498560838887,7847.855758103611,7738.566921594721,6340.498560838887,0.0
0.0,7568.762052013526,5853.402941879193,7494.320182644988,7568.762052013526,0.0,7849.439534132357,7817.619458633171,5853.402941879193,7849.439534132357,0.0,7708.000843279663,7494.320182644988,7817.619458633171,7708.000843279663,0.0
0.0,6556.6826215701485,5041.68126719649,7379.477962566187,6556.6826215701485,0.0,6891.408636846316,7425.760028441533,5041.68126719649,6891.408636846316,0.0,7184.691573060043,7379.477962566187,7425.760028441533,7184.691573060043,0.0
0.0,7441.01222952899,5822.278935262377,7833.718338056328,7441.01222952899,0.0,7319.745145836705,6828.094756225927,5822.278935262377,7319.745145836705,0.0,6933.676874501724,7833.718338056328,6828.094756225927,6933.676874501724,0.0
0.0,6447.428324533744,5790.040587077089,7612.382938344602,6447.428324533744,0.0,7813.359072767615,7132.623640708936,5790.040587077089,7813.359072767615,0.0,6594.373510804495,7612.382938344602,7132.623640708936,6594.373510804495,0.0
0.0,7348.992924203969,5927.506811468039,7495.555483084626,7348.992924203969,0.0,7830.1277128792735,7446.277660683893,5927.506811468039,7830.1277128792735,0.0,7443.133547102322,7495.555483084626,7446.277660683893,7443.133547102322,0.0
0.0,6918.674945392362,5757.393768016914,7722.612317085456,6918.674945392362,0.0,8195.351243235398,8162.037858280247,5757.393768016914,8195.351243235398,0.0,6159.37480593607,7722.612317085456,8162.037858280247,6159.37480593607,0.0
0.0,8163.0701944795255,5765.671426642347,7159.0737529375965,8163.0701944795255,0.0,8416.142584343495,8172.842345230942,5765.671426642347,8416.142584343495,0.0,6745.0291326279685,7159.0737529375965,8172.842345230942,6745.0291326279685,0.0
0.0,6363.734202494633,5592.886195874184,7499.908332773141,6363.734202494633,0.0,7773.4761207583315,7904.508333856066,5592.886195874184,7773.4761207583315,0.0,6435.868162105249,7499.908332773141,7904.508333856066,6435.868162105249,0.0
0.0,7096.467571968465,5081.15321556042,7588.983858198672,7096.467571968465,0.0,7314.912713081408,7585.922092929771,5081.15321556042,7314.912713081408,0.0,6760.396585999966,7588.983858198672,7585.922092929771,6760.396585999966,0.0
0.0,7171.32365745683,5953.355020490547,7442.25718448375,7171.32365745683,0.0,7024.511015010226,6989.485746462325,5953.355020490547,7024.511015010226,0.0,6183.793334192209,7442.25718448375,6989.485746462325,6183.793334192209,0.0
0.0,6857.9510788573,5969.439839716956,7473.188409240061,6857.9510788573,0.0,7470.178913520077,7634.416022198424,5969.439839716956,7470.178913520077,0.0,6262.135338684401,7473.188409240061,7634.416022198424,6262.135338684401,0.0
0.0,7144.928551077331,5496.7760551072115,7016.940358874372,7144.928551077331,0.0,6877.646763246859,7412.345512724026,5496.7760551072115,6877.646763246859,0.0,7045.373872265403,7016.940358874372,7412.345512724026,7045.373872265403,0.0
0.0,6939.192172003885,6120.482333934148,7642.386211125423,6939.192172003885,0.0,6808.869069089227,6584.759752640942,6120.482333934148,6808.869069089227,0.0,6546.114343639286,7642.386211125423,6584.759752640942,6546.114343639286,0.0
0.0,7646.022560782828,6061.70644290863,7942.028519213463,7646.022560782828,0.0,7755.528866557071,7434.74747385545,6061.70644290863,7755.528866557071,0.0,8159.408189323537,7942.028519213463,7434.74747385545,8159.408189323537,0.0
0.0,6576.543392999091,5879.023048092259,7897.653512278188,6576.543392999091,0.0,7095.875773997174,6762.6967993545295,5879.023048092259,7095.875773997174,0.0,7376.833399230323,7897.653512278188,6762.6967993545295,7376.833399230323,0.0
0.0,7006.738756368757,5961.9105159336295,7432.508392191697,7006.738756368757,0.0,7525.269098178483,7518.823644693364,5961.9105159336295,7525.269098178483,0.0,6420.367434968189,7432.508392191697,7518.823644693364,6420.367434968189,0.0
0.0,7126.820749815446,5098.77995210619,7098.316913184421,7126.820749815446,0.0,7139.7088876228,7574.716430335858,5098.77995210619,7139.7088876228,0.0,6817.294771388428,7098.316913184421,7574.716430335858,6817.294771388428,0.0
0.0,7268.881825975712,4899.08695575002,7646.629061226914,7268.881825975712,0.0,7254.472965005797,7266.931333100651,4899.08695575002,7254.472965005797,0.0,7706.005515181001,7646.629061226914,7266.931333100651,7706.005515181001,0.0
0.0,7397.006421519452,6353.136941700533,7948.534833540079,7397.006421519452,0.0,6558.784719748011,7123.629973545791,6353.136941700533,6558.784719748011,0.0,6534.13154137564,7948.534833540079,7123.629973545791,6534.13154137564,0.0
0.0,7642.303056016556,5982.152288265487,7482.2447834857685,7642.303056016556,0.0,7758.792431815662,7114.967673854885,5982.152288265487,7758.792431815662,0.0,6480.333864856038,7482.2447834857685,7114.967673854885,6480.333864856038,0.0
0.0,6560.354792234944,5746.183951110511,7654.679418499511,6560.354792234944,0.0,7408.524077034507,6625.832325074338,5746.183951110511,7408.524077034507,0.0,8026.443483885001,7654.679418499511,6625.832325074338,8026.443483885001,0.0
0.0,7366.83371605468,6342.814832548716,7587.282583375948,7366.83371605468,0.0,6612.286820760273,7703.4732426354285,6342.814832548716,6612.286820760273,0.0,7991.789349075712,7587.282583375948,7703.4732426354285,7991.789349075712,0.0
0.0,6459.814548421649,5812.953380167434,7727.543529479469,6459.814548421649,0.0,7473.619939493846,8375.28047291552,5812.953380167434,7473.619939493846,0.0,7915.2940564454075,7727.543529479469,8375.28047291552,7915.2940564454075,0.0
0.0,7805.256433968073,6124.202478690593,7950.232952561831,7805.256433968073,0.0,7700.861899813553,7722.312477490146,6124.202478690593,7700.861899813553,0.0,8263.76754271319,7950.232952561831,7722.312477490146,8263.76754271319,0.0
0.0,7240.14951503075,5637.719130996152,7907.027254284634,7240.14951503075,0.0,6796.27339061636,7679.689121312138,5637.719130996152,6796.27339061636,0.0,7160.888701830241,7907.027254284634,7679.689121312138,7160.888701830241,0.0
0.0,7746.630493317723,6123.634623326248,7438.086245802747,7746.630493317723,0.0,7984.666743202249,8293.072832189526,6123.634623326248,7984.666743202249,0.0,6524.882834197101,7438.086245802747,8293.072832189526,6524.882834197101,0.0
0.0,6264.613475706223,5831.971107610188,8118.704145367043,6264.613475706223,0.0,7922.931465057614,7714.196977002855,5831.971107610188,7922.931465057614,0.0,8160.399622567513,8118.704145367043,7714.196977002855,8160.399622567513,0.0
0.0,6631.601767295741,5307.644769575296,8477.07036658302,6631.601767295741,0.0,6935.025234272764,8016.897779066414,5307.644769575296,6935.025234272764,0.0,8214.184013035014,8477.07036658302,8016.897779066414,8214.184013035014,0.0
0.0,6678.875803606472,5469.280757101431,7205.053851290773,6678.875803606472,0.0,7100.351822269091,6915.715075102502,5469.280757101431,7100.351822269091,0.0,7871.397144090749,7205.053851290773,6915.715075102502,7871.397144090749,0.0
0.0,6876.484785120956,5643.142652813235,7731.889031795529,6876.484785120956,0.0,7540.607402590324,7887.008494987183,5643.142652813235,7540.607402590324,0.0,8695.998217571114,7731.889031795529,7887.008494987183,8695.998217571114,0.0
0.0,6571.04717682045,5226.956475808843,7484.0179048422915,6571.04717682045,0.0,6710.603177062401,7724.553255690584,5226.956475808843,6710.603177062401,0.0,7447.303538865594,7484.0179048422915,7724.553255690584,7447.303538865594,0.0
0.0,6346.879942144802,5706.148438307577,7975.26294237375,6346.879942144802,0.0,7843.873979099868,7827.738753944207,5706.148438307577,7843.873979099868,0.0,7619.0,7975.26294237375,7827.738753944207,7619.0,0.0
0.0,7047.382067122514,5890.595216105075,8155.030962540854,7047.382067122514,0.0,7482.638972982727,7434.836111172862,5890.595216105075,7482.638972982727,0.0,7294.504780997816,8155.030962540854,7434.836111172862,7294.504780997816,0.0
0.0,6339.914510464632,5776.509066901912,7746.552717176847,6339.914510464632,0.0,7804.752206188227,7392.7831700923025,5776.509066901912,7804.752206188227,0.0,8343.362871168914,7746.552717176847,7392.7831700923025,8343.362871168914,0.0
0.0,6733.080869854453,6164.908028511049,7345.207144798573,6733.080869854453,0.0,7571.289124052786,7843.204702160973,6164.908028511049,7571.289124052786,0.0,7930.667248094576,7345.207144798573,7843.204702160973,7930.667248094576,0.0
0.0,6484.243363724097,5313.910518629383,7486.232229900433,6484.243363724097,0.0,6923.199043794711,7759.384576111691,5313.910518629383,6923.199043794711,0.0,7753.023023311616,7486.232229900433,7759.384576111691,7753.023023311616,0.0
0.0,7524.570751876814,5986.103240005137,8364.896891175647,7524.570751876814,0.0,6972.310592622793,6808.400326067791,5986.103240005137,6972.310592622793,0.0,6985.869451972317,8364.896891175647,6808.400326067791,6985.869451972317,0.0
0.0,6712.381395600223,6086.960571582504,8072.09916936109,6712.381395600223,0.0,7796.561613942392,7775.85551563299,6086.960571582504,7796.561613942392,0.0,7347.884049166808,8072.09916936109,7775.85551563299,7347.884049166808,0.0
0.0,6421.281569904873,6360.252117644394,7535.594999732934,6421.281569904873,0.0,7545.141748171468,8186.829728289211,6360.252117644394,7545.141748171468,0.0,7070.13175266204,7535.594999732934,8186.829728289211,7070.13175266204,0.0
0.0,7698.309944396887,5830.986623205373,8102.924472065626,7698.309944396887,0.0,7465.553629838848,6727.11193603912,5830.986623205373,7465.553629838848,0.0,7911.257801386579,8102.924472065626,6727.11193603912,7911.257801386579,0.0
0.0,7276.619888382243,5285.3826729954,7465.296980026984,7276.619888382243,0.0,7037.018473757192,7427.55841444549,5285.3826729954,7037.018473757192,0.0,6551.687797812103,7465.296980026984,7427.55841444549,6551.687797812103,0.0
0.0,6308.194432640769,5795.808657987252,7772.491621095516,6308.194432640769,0.0,7705.159115813249,6616.338942345684,5795.808657987252,7705.159115813249,0.0,8331.525910660064,7772.491621095516,6616.338942345684,8331.525910660064,0.0
0.0,6499.112477869575,6018.446809601294,7324.975153541478,6499.112477869575,0.0,7650.712581191376,7612.280998491845,6018.446809601294,7650.712581191376,0.0,6100.621689631312,7324.975153541478,7612.280998491845,6100.621689631312,0.0
0.0,6829.844727371186,5690.2746858126275,7621.604752281503,6829.844727371186,0.0,7270.587390300731,6639.8108406791225,5690.2746858126275,7270.587390300731,0.0,7253.474960320743,7621.604752281503,6639.8108406791225,7253.474960320743,0.0
0.0,7482.520898734597,5706.146422937288,7367.319797592609,7482.520898734597,0.0,7606.121876488701,7387.1870153665395,5706.146422937288,7606.121876488701,0.0,6374.553317684306,7367.319797592609,7387.1870153665395,6374.553317684306,0.0
0.0,6368.878629711827,6074.6837777780665,7891.127042444571,6368.878629711827,0.0,7752.117001181032,7806.04105805241,6074.6837777780665,7752.117001181032,0.0,6897.815233825852,7891.127042444571,7806.04105805241,6897.815233825852,0.0
0.0,6441.284499228395,6278.478955925551,7652.215561522035,6441.284499228395,0.0,7469.623551424797,8074.963715088756,6278.478955925551,7469.623551424797,0.0,7631.218316887546,7652.215561522035,8074.963715088756,7631.218316887546,0.0
0.0,8313.25333428496,5775.653296381285,7722.708527453306,8313.25333428496,0.0,7670.738556358182,7720.838944052647,5775.653296381285,7670.738556358182,0.0,6973.295634059981,7722.708527453306,7720.838944052647,6973.295634059981,0.0
0.0,6916.625911526516,5700.289203189606,7475.016387941902,6916.625911526516,0.0,7460.852029091584,7602.398042723098,5700.289203189606,7460.852029091584,0.0,6395.026895955951,7475.016387941902,7602.398042723098,6395.026895955951,0.0
0.0,6839.03735916101,5939.620694960243,7314.985030743399,6839.03735916101,0.0,7449.659321069656,6773.619711793687,5939.620694960243,7449.659321069656,0.0,6825.383505708672,7314.985030743399,6773.619711793687,6825.383505708672,0.0
0.0,6539.670863277448,5850.344690699857,7811.219431049162,6539.670863277448,0.0,7683.300983301383,7407.284252679925,5850.344690699857,7683.300983301383,0.0,7203.2784202750345,7811.219431049162,7407.284252679925,7203.2784202750345,0.0
0.0,6300.0741265480365,5846.339709596082,7557.73802139238,6300.0741265480365,0.0,7529.896679238036,7470.410832076105,5846.339709596082,7529.896679238036,0.0,5933.348970016848,7557.73802139238,7470.410832076105,5933.348970016848,0.0
0.0,6658.387642665452,4887.796436023088,7502.819669964087,6658.387642665452,0.0,6861.5700827143055,7623.873228221991,4887.796436023088,6861.5700827143055,0.0,7691.814805362906,7502.819669964087,7623.873228221991,7691.814805362906,0.0
0.0,6558.973166586367,5984.463718663519,8077.80799474709,6558.973166586367,0.0,7470.602853853228,7253.842085405499,5984.463718663519,7470.602853853228,0.0,8402.22530047844,8077.80799474709,7253.842085405499,8402.22530047844,0.0
0.0,7444.757820104022,5946.610799438618,7786.741552151323,7444.757820104022,0.0,7001.6325953308915,7430.796390697298,5946.610799438618,7001.6325953308915,0.0,6617.179308436488,7786.741552151323,7430.796390697298,6617.179308436488,0.0
0.0,7239.941159981896,6400.16945088175,7900.751166819519,7239.941159981896,0.0,7008.281886454054,7436.990049744587,6400.16945088175,7008.281886454054,0.0,7216.240018181214,7900.751166819519,7436.990049744587,7216.240018181214,0.0
0.0,7205.92769877689,6119.816418815192,7118.476100964307,7205.92769877689,0.0,6953.311800861515,7608.893480658012,6119.816418815192,6953.311800861515,0.0,7550.519386108482,7118.476100964307,7608.893480658012,7550.519386108482,0.0
0.0,6540.592404362162,5116.336189110329,7254.082988221186,6540.592404362162,0.0,6601.574584900181,7754.972146951915,5116.336189110329,6601.574584900181,0.0,7311.980716604769,7254.082988221186,7754.972146951915,7311.980716604769,0.0
0.0,6529.907809456425,5211.274220380271,7759.00322206403,6529.907809456425,0.0,7198.60285055371,6780.386493408764,5211.274220380271,7198.60285055371,0.0,7258.281339270337,7759.00322206403,6780.386493408764,7258.281339270337,0.0
0.0,7393.428974433988,6023.919737181099,7819.4897531744355,7393.428974433988,0.0,7395.800903215283,7210.711476685224,6023.919737181099,7395.800903215283,0.0,6671.332175810166,7819.4897531744355,7210.711476685224,6671.332175810166,0.0
0.0,6738.710707546363,5391.901519872187,8197.881738595648,6738.710707546363,0.0,6674.400647249159,7019.565727308207,5391.901519872187,6674.400647249159,0.0,7443.430459136433,8197.881738595648,7019.565727308207,7443.430459136433,0.0
0.0,6492.17305684314,5779.237146890582,7350.576303936991,6492.17305684314,0.0,7083.706727413269,7677.820589203684,5779.237146890582,7083.706727413269,0.0,7777.645016327243,7350.576303936991,7677.820589203684,7777.645016327243,0.0
0.0,6348.821307927953,5716.282533255332,7416.23314088763,6348.821307927953,0.0,7692.304466153169,7465.584370965209,5716.282533255332,7692.304466153169,0.0,6422.457162177106,7416.23314088763,7465.584370965209,6422.457162177106,0.0
0.0,7296.016584410976,5947.999579690638,7752.04843896115,7296.016584410976,0.0,7269.976822521513,6867.006261829095,5947.999579690638,7269.976822521513,0.0,8089.388110357915,7752.04843896115,6867.006261829095,8089.388110357915,0.0
0.0,6570.635129118037,6017.689839132622,7701.325405409123,6570.635129118037,0.0,7681.121337409011,7466.452236504296,6017.689839132622,7681.121337409011,0.0,7273.851799425116,7701.325405409123,7466.452236504296,7273.851799425116,0.0
0.0,6927.441446883547,5738.00749389542,7403.878037893385,6927.441446883547,0.0,7555.962480055073,7350.231356902992,5738.00749389542,7555.962480055073,0.0,6470.261200291685,7403.878037893385,7350.231356902992,6470.261200291685,0.0
0.0,6761.082827476675,6334.521844622528,7934.855386205851,6761.082827476675,0.0,6917.512558716464,6898.68588935603,6334.521844622528,6917.512558716464,0.0,6975.35554649367,7934.855386205851,6898.68588935603,6975.35554649367,0.0
0.0,6194.3374948415585,6405.230128574617,7899.87354329169,6194.3374948415585,0.0,7377.620754687788,7429.953364591193,6405.230128574617,7377.620754687788,0.0,7052.418379534782,7899.87354329169,7429.953364591193,7052.418379534782,0.0
0.0,8171.925048603909,6135.500550077393,7444.80315387855,8171.925048603909,0.0,8107.3005371701865,8293.742279574402,6135.500550077393,8107.3005371701865,0.0,6400.12726435967,7444.80315387855,8293.742279574402,6400.12726435967,0.0
0.0,7285.2895618499615,6066.365468713536,7480.260690644411,7285.2895618499615,0.0,7315.294935954394,7700.314409165381,6066.365468713536,7315.294935954394,0.0,6157.078040759269,7480.260690644411,7700.314409165381,6157.078040759269,0.0
0.0,6477.939873138682,6018.600418702009,7602.733324272264,6477.939873138682,0.0,6664.224035849936,7438.521022353839,6018.600418702009,6664.224035849936,0.0,6422.025615022101,7602.733324272264,7438.521022353839,6422.025615022101,0.0
