0.000,329.893,386.856,406.047,412.826,413.933
329.893,0.000,416.997,424.566,413.625,406.075
386.856,416.997,0.000,320.091,420.087,424.895
406.047,424.566,320.091,0.000,428.648,431.264
412.826,413.625,420.087,428.648,0.000,330.515
413.933,406.075,424.895,431.264,330.515,0.000
