31_0Skel_31_0Skel,31_0Skel_31_0Bulge,31_0Skel_31_50Skel,31_0Skel_31_50Bulge,31_0Bulge_31_0Skel,31_0Bulge_31_0Bulge,31_0Bulge_31_50Skel,31_0Bulge_31_50Bulge,31_50Skel_31_0Skel,31_50Skel_31_0Bulge,31_50Skel_31_50Skel,31_50Skel_31_50Bulge,31_50Bulge_31_0Skel,31_50Bulge_31_0Bulge,31_50Bulge_31_50Skel,31_50Bulge_31_50Bulge
0.0,302.0858160345455,296.5903150651204,349.70086064447133,302.0858160345455,0.0,337.0365411035552,309.2174374865586,296.5903150651204,337.0365411035552,0.0,306.72421898905384,349.70086064447133,309.2174374865586,306.72421898905384,0.0
0.0,301.898868627809,297.69991360649146,349.18568163815274,301.898868627809,0.0,338.2157083031217,309.7769487527555,297.69991360649146,338.2157083031217,0.0,308.49243248915553,349.18568163815274,309.7769487527555,308.49243248915553,0.0
0.0,301.4412454912844,296.10284336869114,347.08071518179986,301.4412454912844,0.0,337.68284339642395,309.3895424489805,296.10284336869114,337.68284339642395,0.0,309.3657201883172,347.08071518179986,309.3895424489805,309.3657201883172,0.0
0.0,299.95300657402936,295.3269517014818,347.6186183080271,299.95300657402936,0.0,336.22566187355454,309.79474622065527,295.3269517014818,336.22566187355454,0.0,308.6014682079131,347.6186183080271,309.79474622065527,308.6014682079131,0.0
0.0,300.08106020552884,296.48470714551917,345.4237231127683,300.08106020552884,0.0,336.34560562831496,308.9374352985578,296.48470714551917,336.34560562831496,0.0,307.2333271019432,345.4237231127683,308.9374352985578,307.2333271019432,0.0
0.0,300.2099100462377,294.9842809929491,344.16391405399634,300.2099100462377,0.0,336.5007522352264,309.6182691166383,294.9842809929491,336.5007522352264,0.0,307.5021454811997,344.16391405399634,309.6182691166383,307.5021454811997,0.0
0.0,301.2704550949053,296.19761214652755,343.63718382035506,301.2704550949053,0.0,337.75627016473896,308.6908289268853,296.19761214652755,337.75627016473896,0.0,308.2111083755519,343.63718382035506,308.6908289268853,308.2111083755519,0.0
0.0,299.262680393958,296.09120691416103,341.76969151113354,299.262680393958,0.0,338.8460379302441,307.75498792565014,296.09120691416103,338.8460379302441,0.0,307.392328435296,341.76969151113354,307.75498792565014,307.392328435296,0.0
0.0,301.0721941654217,296.2300316613911,340.1559605078932,301.0721941654217,0.0,338.9803836729874,308.30783847236376,296.2300316613911,338.9803836729874,0.0,308.5877522078535,340.1559605078932,308.30783847236376,308.5877522078535,0.0
0.0,301.26676891419345,297.18388424851935,340.81690225261866,301.26676891419345,0.0,340.4721638739519,307.34777937725477,297.18388424851935,340.4721638739519,0.0,310.99950860264687,340.81690225261866,307.34777937725477,310.99950860264687,0.0
0.0,300.9319170381445,297.7109870543459,340.72666314842263,300.9319170381445,0.0,342.9226761878666,308.8023351347435,297.7109870543459,342.9226761878666,0.0,312.56830576212894,340.72666314842263,308.8023351347435,312.56830576212894,0.0
0.0,301.3995548564796,297.590346013067,339.9141724195839,301.3995548564796,0.0,344.59851705738964,310.0056820513772,297.590346013067,344.59851705738964,0.0,311.2938268468972,339.9141724195839,310.0056820513772,311.2938268468972,0.0
0.0,302.6066001264458,300.04661567453076,340.9184835279909,302.6066001264458,0.0,345.46556475230005,309.60334060060137,300.04661567453076,345.46556475230005,0.0,312.7175638719772,340.9184835279909,309.60334060060137,312.7175638719772,0.0
0.0,302.3686859283352,300.89157570804616,340.7434647257129,302.3686859283352,0.0,344.85945860880156,310.65651421059823,300.89157570804616,344.85945860880156,0.0,312.54368547701387,340.7434647257129,310.65651421059823,312.54368547701387,0.0
0.0,303.9525232134092,301.7357276879414,341.5957856858163,303.9525232134092,0.0,345.6707364819458,310.00947652893166,301.7357276879414,345.6707364819458,0.0,312.7179058161532,341.5957856858163,310.00947652893166,312.7179058161532,0.0
0.0,302.1269833852343,302.56052137387275,342.5394370054453,302.1269833852343,0.0,346.3268242820141,308.72591832954777,302.56052137387275,346.3268242820141,0.0,310.6536126032496,342.5394370054453,308.72591832954777,310.6536126032496,0.0
0.0,302.66053931668097,303.5439805933199,341.1259725174067,302.66053931668097,0.0,347.11785143660313,309.0344897186727,303.5439805933199,347.11785143660313,0.0,311.74780783259376,341.1259725174067,309.0344897186727,311.74780783259376,0.0
0.0,303.22284368172984,302.4346570985922,342.2003665217083,303.22284368172984,0.0,347.4708020724111,307.8350425173241,302.4346570985922,347.4708020724111,0.0,310.26157656797676,342.2003665217083,307.8350425173241,310.26157656797676,0.0
0.0,304.46735123946826,304.43229626680267,341.80206052544395,304.46735123946826,0.0,349.4476004152231,307.23668906516394,304.43229626680267,349.4476004152231,0.0,309.19864022803796,341.80206052544395,307.23668906516394,309.19864022803796,0.0
0.0,305.4729968514136,303.9354032268567,341.6326509167241,305.4729968514136,0.0,347.69578757076687,307.00318119169776,303.9354032268567,347.69578757076687,0.0,307.57550503783114,341.6326509167241,307.00318119169776,307.57550503783114,0.0
0.0,306.552530283248,305.55404236344896,342.90007180294776,306.552530283248,0.0,348.9164359240493,307.2508393669808,305.55404236344896,348.9164359240493,0.0,307.5028623151399,342.90007180294776,307.2508393669808,307.5028623151399,0.0
0.0,305.5803166964555,305.41859536467376,342.3588731687217,305.5803166964555,0.0,348.4610264975606,305.4554928501058,305.41859536467376,348.4610264975606,0.0,306.0466039058064,342.3588731687217,305.4554928501058,306.0466039058064,0.0
0.0,306.76924196504905,305.70885853551226,343.882116066168,306.76924196504905,0.0,348.55710308508657,307.0208626501268,305.70885853551226,348.55710308508657,0.0,305.7327715690921,343.882116066168,307.0208626501268,305.7327715690921,0.0
0.0,308.23815237525275,307.14567217341636,342.33128282780365,308.23815237525275,0.0,348.5002105027178,306.92350615272477,307.14567217341636,348.5002105027178,0.0,305.56409736302356,342.33128282780365,306.92350615272477,305.56409736302356,0.0
0.0,310.56088927052735,308.082191205733,343.59354760652565,310.56088927052735,0.0,349.74729468203515,308.7307108729293,308.082191205733,349.74729468203515,0.0,304.91392270831693,343.59354760652565,308.7307108729293,304.91392270831693,0.0
0.0,312.9524415888285,309.47049609772864,342.69163582918446,312.9524415888285,0.0,350.48977310296993,307.5991012273088,309.47049609772864,350.48977310296993,0.0,305.70744352618954,342.69163582918446,307.5991012273088,305.70744352618954,0.0
0.0,313.44150173175467,307.02868979876143,341.3668559763199,313.44150173175467,0.0,350.3338126016127,309.2408668918799,307.02868979876143,350.3338126016127,0.0,303.52858777208485,341.3668559763199,309.2408668918799,303.52858777208485,0.0
0.0,313.30842938336605,305.8602719106425,341.8186643833617,313.30842938336605,0.0,351.1912352441168,311.7056903077575,305.8602719106425,351.1912352441168,0.0,303.6821095358588,341.8186643833617,311.7056903077575,303.6821095358588,0.0
0.0,315.9560764270985,303.55035017567343,341.291489712238,315.9560764270985,0.0,351.2071846590696,311.1022569066329,303.55035017567343,351.2071846590696,0.0,301.74824789471796,341.291489712238,311.1022569066329,301.74824789471796,0.0
0.0,317.7363662473721,303.13821347030114,340.80478256167595,317.7363662473721,0.0,351.8626456243143,312.6948317934879,303.13821347030114,351.8626456243143,0.0,300.6964021413498,340.80478256167595,312.6948317934879,300.6964021413498,0.0
0.0,318.1740922431688,300.8807015244308,338.5046296858993,318.1740922431688,0.0,352.55309466636254,313.2227236356233,300.8807015244308,352.55309466636254,0.0,300.05023073875407,338.5046296858993,313.2227236356233,300.05023073875407,0.0
0.0,318.07102242056527,298.99107285318934,338.77447748047734,318.07102242056527,0.0,351.76617344327775,314.02883307624836,298.99107285318934,351.76617344327775,0.0,299.75712491612956,338.77447748047734,314.02883307624836,299.75712491612956,0.0
0.0,316.92327384936465,297.1938394088524,336.9793493371253,316.92327384936465,0.0,352.22716673865153,313.3270935856949,297.1938394088524,352.22716673865153,0.0,298.704726944515,336.9793493371253,313.3270935856949,298.704726944515,0.0
0.0,317.5010953555538,295.52710269729073,337.507538747696,317.5010953555538,0.0,352.9816648708767,314.0490050733747,295.52710269729073,352.9816648708767,0.0,297.26697811854706,337.507538747696,314.0490050733747,297.26697811854706,0.0
0.0,317.1343340548312,292.5527418611564,335.9669202411665,317.1343340548312,0.0,352.5466120368025,313.9427461470611,292.5527418611564,352.5466120368025,0.0,297.8441331995911,335.9669202411665,313.9427461470611,297.8441331995911,0.0
0.0,316.26321840152366,288.5843644326878,335.1557837124383,316.26321840152366,0.0,352.47076925378957,315.8754158761695,288.5843644326878,352.47076925378957,0.0,295.76371717331625,335.1557837124383,315.8754158761695,295.76371717331625,0.0
0.0,315.67559162059786,286.0372056261146,334.4900975756907,315.67559162059786,0.0,353.27579644610597,317.4655454970653,286.0372056261146,353.27579644610597,0.0,296.4000102497387,334.4900975756907,317.4655454970653,296.4000102497387,0.0
0.0,315.8305774870565,284.85874872511954,333.8756966194514,315.8305774870565,0.0,353.40375581658776,318.8327732002873,284.85874872511954,353.40375581658776,0.0,294.50666901713976,333.8756966194514,318.8327732002873,294.50666901713976,0.0
0.0,318.10743959098676,285.87588401589716,333.251562689334,318.10743959098676,0.0,354.4855814621232,318.8386279344054,285.87588401589716,354.4855814621232,0.0,295.66305829452983,333.251562689334,318.8386279344054,295.66305829452983,0.0
0.0,319.7563407641588,287.4451397654431,333.9466094764577,319.7563407641588,0.0,354.8138221093913,319.87597910237525,287.4451397654431,354.8138221093913,0.0,295.57560607332977,333.9466094764577,319.87597910237525,295.57560607332977,0.0
0.0,319.5105716604696,287.0130108409465,333.9777060589238,319.5105716604696,0.0,356.155505422302,321.7391416512398,287.0130108409465,356.155505422302,0.0,295.1473134196955,333.9777060589238,321.7391416512398,295.1473134196955,0.0
0.0,322.4188374046544,286.9575914921861,333.61288251775693,322.4188374046544,0.0,357.55462967774054,321.8428054025341,286.9575914921861,357.55462967774054,0.0,295.31358386902997,333.61288251775693,321.8428054025341,295.31358386902997,0.0
0.0,322.7804626174111,286.935417139429,332.5935528748474,322.7804626174111,0.0,359.53114005717856,323.3990387860068,286.935417139429,359.53114005717856,0.0,295.5839770318706,332.5935528748474,323.3990387860068,295.5839770318706,0.0
0.0,323.56241520733977,287.79962747748027,334.3243951807901,323.56241520733977,0.0,359.2145812999158,324.57548884848796,287.79962747748027,359.2145812999158,0.0,296.0772217634882,334.3243951807901,324.57548884848796,296.0772217634882,0.0
0.0,326.4084794280434,288.63298845700103,335.53873595674514,326.4084794280434,0.0,361.0305861909799,325.90647137746646,288.63298845700103,361.0305861909799,0.0,297.12132211128176,335.53873595674514,325.90647137746646,297.12132211128176,0.0
0.0,326.03156915857556,291.12884839607756,337.45872740813246,326.03156915857556,0.0,362.49825566565204,328.22211511439394,291.12884839607756,362.49825566565204,0.0,298.07135325465225,337.45872740813246,328.22211511439394,298.07135325465225,0.0
0.0,329.4385832365336,292.19826991073637,338.8723083727317,329.4385832365336,0.0,364.06024944661505,327.5344904688244,292.19826991073637,364.06024944661505,0.0,298.20369924957026,338.8723083727317,327.5344904688244,298.20369924957026,0.0
0.0,327.9262026654107,294.658195623045,342.298312379258,327.9262026654107,0.0,365.49780039592395,330.65431637450223,294.658195623045,365.49780039592395,0.0,300.440716883362,342.298312379258,330.65431637450223,300.440716883362,0.0
0.0,329.4557426250515,295.5898318642509,343.2540627035102,329.4557426250515,0.0,366.33936614140407,332.0750007742547,295.5898318642509,366.33936614140407,0.0,302.1897437210193,343.2540627035102,332.0750007742547,302.1897437210193,0.0
0.0,331.14688795555713,295.62991475246264,344.65155141254513,331.14688795555713,0.0,368.14005583383994,334.68733020970876,295.62991475246264,368.14005583383994,0.0,304.2538527519842,344.65155141254513,334.68733020970876,304.2538527519842,0.0
0.0,332.92049550544505,295.3671574781615,346.02843593689414,332.92049550544505,0.0,370.1875800719825,336.0595952042637,295.3671574781615,370.1875800719825,0.0,307.4040878360498,346.02843593689414,336.0595952042637,307.4040878360498,0.0
0.0,334.97557889978435,297.41336411621774,347.4847596973766,334.97557889978435,0.0,371.76794394307876,336.3999226069523,297.41336411621774,371.76794394307876,0.0,307.22127394015376,347.4847596973766,336.3999226069523,307.22127394015376,0.0
0.0,335.6203310832833,298.023202966837,346.4701998819611,335.6203310832833,0.0,371.56908057635553,337.03965849951106,298.023202966837,371.56908057635553,0.0,307.83557075876104,346.4701998819611,337.03965849951106,307.83557075876104,0.0
0.0,335.7600933832683,295.4304817182868,347.63756975883985,335.7600933832683,0.0,373.0213803884241,339.7183393410577,295.4304817182868,373.0213803884241,0.0,308.0467365874115,347.63756975883985,339.7183393410577,308.0467365874115,0.0
0.0,334.39364696071783,295.17852518399934,348.2800388534927,334.39364696071783,0.0,372.51349158849695,340.9765000927097,295.17852518399934,372.51349158849695,0.0,307.7989523123611,348.2800388534927,340.9765000927097,307.7989523123611,0.0
0.0,335.27318935161617,294.6842232530317,350.04627931534185,335.27318935161617,0.0,372.84246668312306,342.5154319162618,294.6842232530317,372.84246668312306,0.0,309.2798209651783,350.04627931534185,342.5154319162618,309.2798209651783,0.0
0.0,335.92278590618713,295.8229497524681,349.8948434405338,335.92278590618713,0.0,373.9693759776327,344.68949617387204,295.8229497524681,373.9693759776327,0.0,308.62501013539946,349.8948434405338,344.68949617387204,308.62501013539946,0.0
0.0,334.28802698198245,293.35108925743674,349.9888530988819,334.28802698198245,0.0,373.75229345929483,347.7949750725684,293.35108925743674,373.75229345929483,0.0,310.440998997121,349.9888530988819,347.7949750725684,310.440998997121,0.0
0.0,335.2512981266061,291.4179040720013,351.35173990405497,335.2512981266061,0.0,375.96035204761057,348.77698330885505,291.4179040720013,375.96035204761057,0.0,311.8788043848084,351.35173990405497,348.77698330885505,311.8788043848084,0.0
0.0,335.4622854272319,289.41945743081703,349.89960373654606,335.4622854272319,0.0,377.25574208705336,350.3743318920216,289.41945743081703,377.25574208705336,0.0,311.464025251588,349.89960373654606,350.3743318920216,311.464025251588,0.0
0.0,335.1210861265609,287.6179736058771,349.0000848365694,335.1210861265609,0.0,377.31108400140766,352.4915481100951,287.6179736058771,377.31108400140766,0.0,312.16762719346264,349.0000848365694,352.4915481100951,312.16762719346264,0.0
0.0,336.10530612839074,286.7628876704205,351.8066387013474,336.10530612839074,0.0,377.5405882914257,354.1408455413742,286.7628876704205,377.5405882914257,0.0,313.11037410072646,351.8066387013474,354.1408455413742,313.11037410072646,0.0
0.0,336.9555044991069,286.8586722050133,352.0321313030728,336.9555044991069,0.0,378.1078654711587,357.38019075541223,286.8586722050133,378.1078654711587,0.0,315.04762127370157,352.0321313030728,357.38019075541223,315.04762127370157,0.0
0.0,337.18679394486,285.9683955852583,352.5862080097747,337.18679394486,0.0,378.3323947769333,356.85487768869154,285.9683955852583,378.3323947769333,0.0,314.71302892618604,352.5862080097747,356.85487768869154,314.71302892618604,0.0
0.0,336.08616910232416,285.77821867382704,353.8112684017853,336.08616910232416,0.0,379.12841515824755,358.5793492487111,285.77821867382704,379.12841515824755,0.0,314.68563264822154,353.8112684017853,358.5793492487111,314.68563264822154,0.0
0.0,336.6502618218748,286.0746236046813,355.7788607378198,336.6502618218748,0.0,380.1916087805694,358.2210416497053,286.0746236046813,380.1916087805694,0.0,315.57757434039667,355.7788607378198,358.2210416497053,315.57757434039667,0.0
