23Skel_23Skel,23Skel_23Bulge,23Skel_31Skel,23Skel_31Bulge,23Skel_26Skel,23Skel_26Bulge,23Bulge_23Skel,23Bulge_23Bulge,23Bulge_31Skel,23Bulge_31Bulge,23Bulge_26Skel,23Bulge_26Bulge,31Skel_23Skel,31Skel_23Bulge,31Skel_31Skel,31Skel_31Bulge,31Skel_26Skel,31Skel_26Bulge,31Bulge_23Skel,31Bulge_23Bulge,31Bulge_31Skel,31Bulge_31Bulge,31Bulge_26Skel,31Bulge_26Bulge,26Skel_23Skel,26Skel_23Bulge,26Skel_31Skel,26Skel_31Bulge,26Skel_26Skel,26Skel_26Bulge,26Bulge_23Skel,26Bulge_23Bulge,26Bulge_31Skel,26Bulge_31Bulge,26Bulge_26Skel,26Bulge_26Bulge
0.0,334.47817464971496,370.4086488246001,403.89007730632875,414.4838947856818,413.5557672194421,334.47817464971496,0.0,414.5595620843205,425.9090234844847,420.7631466952303,414.7128964823892,370.4086488246001,414.5595620843205,0.0,315.55226944155413,443.7905372692231,437.22283764005056,403.89007730632875,425.9090234844847,315.55226944155413,0.0,455.59316265504896,448.0598798928399,414.4838947856818,420.7631466952303,443.7905372692231,455.59316265504896,0.0,331.41764767469175,413.5557672194421,414.7128964823892,437.22283764005056,448.0598798928399,331.41764767469175,0.0
0.0,335.51035740655954,373.33555150185356,405.5157468197414,414.59881568175115,414.8115587876216,335.51035740655954,0.0,415.70962600065656,424.8739752460616,420.74643318471834,415.1866148552061,373.33555150185356,415.70962600065656,0.0,315.7604926785563,442.98181801163184,438.2248769344008,405.5157468197414,424.8739752460616,315.7604926785563,0.0,454.4490921863742,447.9898459047995,414.59881568175115,420.74643318471834,442.98181801163184,454.4490921863742,0.0,330.97104065225415,414.8115587876216,415.1866148552061,438.2248769344008,447.9898459047995,330.97104065225415,0.0
0.0,335.16135856282835,374.72117792880744,409.6595275428565,414.9304524949303,414.01931175419156,335.16135856282835,0.0,415.0622611227597,425.4603839589817,420.7349006659865,412.2020812043828,374.72117792880744,415.0622611227597,0.0,316.19451124041683,441.2887679917282,436.20434613672836,409.6595275428565,425.4603839589817,316.19451124041683,0.0,454.3004210451816,446.518811583153,414.9304524949303,420.7349006659865,441.2887679917282,454.3004210451816,0.0,331.719501209748,414.01931175419156,412.2020812043828,436.20434613672836,446.518811583153,331.719501209748,0.0
0.0,334.4509550121538,378.05974545025623,410.83711799099603,415.34863705262796,414.44283203979614,334.4509550121538,0.0,416.3518452882578,424.8197122835736,419.9850441494277,411.44863020542624,378.05974545025623,416.3518452882578,0.0,316.4112870598731,441.1494628423234,435.98825349516807,410.83711799099603,424.8197122835736,316.4112870598731,0.0,453.92410258794746,445.74532870383007,415.34863705262796,419.9850441494277,441.1494628423234,453.92410258794746,0.0,330.16845928208716,414.44283203979614,411.44863020542624,435.98825349516807,445.74532870383007,330.16845928208716,0.0
0.0,333.4131759775163,380.2580719811194,414.0713470433047,416.0964547106821,415.60421409715883,333.4131759775163,0.0,416.99774451555675,425.0665723544964,420.1063134912303,410.9933612033452,380.2580719811194,416.99774451555675,0.0,315.4140028342068,440.1562823127047,435.2808554609082,414.0713470433047,425.0665723544964,315.4140028342068,0.0,453.1425582565433,445.5162115350389,416.0964547106821,420.1063134912303,440.1562823127047,453.1425582565433,0.0,330.6123488307515,415.60421409715883,410.9933612033452,435.2808554609082,445.5162115350389,330.6123488307515,0.0
0.0,333.1326683683295,383.22336560347856,417.3578676975368,417.95377787909996,418.05864951712465,333.1326683683295,0.0,416.493105191624,425.3077270171065,420.31005949605816,411.31150759586586,383.22336560347856,416.493105191624,0.0,316.58375917571493,439.55012334605124,435.0573536884077,417.3578676975368,425.3077270171065,316.58375917571493,0.0,453.609375523619,446.3381933047983,417.95377787909996,420.31005949605816,439.55012334605124,453.609375523619,0.0,332.8193122133741,418.05864951712465,411.31150759586586,435.0573536884077,446.3381933047983,332.8193122133741,0.0
0.0,332.4293350379253,384.6968659728262,419.9044053024861,419.0927438203144,418.0598832048035,332.4293350379253,0.0,416.7128767907752,425.6020077028236,420.30478598578526,410.35839044635213,384.6968659728262,416.7128767907752,0.0,317.00787730937185,437.6922029989071,433.4490044162135,419.9044053024861,425.6020077028236,317.00787730937185,0.0,453.37208160151454,444.3737070232688,419.0927438203144,420.30478598578526,437.6922029989071,453.37208160151454,0.0,330.7222685782866,418.0598832048035,410.35839044635213,433.4490044162135,444.3737070232688,330.7222685782866,0.0
0.0,332.4642003710435,387.5940492436062,421.38995985230025,420.4436681497467,418.8390684964271,332.4642003710435,0.0,418.21681272603723,424.8930792045469,421.22668197321315,409.8814740363678,387.5940492436062,418.21681272603723,0.0,316.17051248371564,438.02803474494215,433.9169889374522,421.38995985230025,424.8930792045469,316.17051248371564,0.0,451.89753939337527,444.27592063375084,420.4436681497467,421.22668197321315,438.02803474494215,451.89753939337527,0.0,331.16647970883895,418.8390684964271,409.8814740363678,433.9169889374522,444.27592063375084,331.16647970883895,0.0
0.0,332.06432951716954,388.6023788145052,422.79407688557524,421.3385638431352,418.79634838790605,332.06432951716954,0.0,417.18055000072184,424.6689291537661,420.01032246941276,409.11660120791635,388.6023788145052,417.18055000072184,0.0,316.2587803734969,435.93730497103394,432.60956187429207,422.79407688557524,424.6689291537661,316.2587803734969,0.0,450.87841953215576,444.07532952758004,421.3385638431352,420.01032246941276,435.93730497103394,450.87841953215576,0.0,330.0083635389037,418.79634838790605,409.11660120791635,432.60956187429207,444.07532952758004,330.0083635389037,0.0
0.0,332.49089352119523,390.07756329996806,425.9302572544356,419.18364218486727,419.1937903982405,332.49089352119523,0.0,418.1932605297632,425.8406095763251,419.6352855007595,409.22784679188646,390.07756329996806,418.1932605297632,0.0,317.4996449990375,436.0276839793784,432.7389295217113,425.9302572544356,425.8406095763251,317.4996449990375,0.0,450.2158636002324,443.59310194077665,419.18364218486727,419.6352855007595,436.0276839793784,450.2158636002324,0.0,331.55453497574547,419.1937903982405,409.22784679188646,432.7389295217113,443.59310194077665,331.55453497574547,0.0
0.0,332.7831130791967,390.926423190481,427.11840716934165,420.9618659874001,418.48592295050275,332.7831130791967,0.0,416.26557849584333,425.1341314472659,418.81205522042507,408.2795171296631,390.926423190481,416.26557849584333,0.0,317.48382467742863,435.15418274454663,431.78477767220807,427.11840716934165,425.1341314472659,317.48382467742863,0.0,450.704818139361,442.9233673978207,420.9618659874001,418.81205522042507,435.15418274454663,450.704818139361,0.0,330.851788874493,418.48592295050275,408.2795171296631,431.78477767220807,442.9233673978207,330.851788874493,0.0
0.0,332.00188016652805,391.13529271928246,428.47570925930455,420.3578139431927,418.50084770778045,332.00188016652805,0.0,415.5459139750458,423.8175684907439,415.42130084354886,406.9601179344957,391.13529271928246,415.5459139750458,0.0,316.3834627461237,433.4203758972363,431.43865538283774,428.47570925930455,423.8175684907439,316.3834627461237,0.0,450.0436930025666,442.04208113215503,420.3578139431927,415.42130084354886,433.4203758972363,450.0436930025666,0.0,331.3320076804019,418.50084770778045,406.9601179344957,431.43865538283774,442.04208113215503,331.3320076804019,0.0
