269.076,345.499,384.705,405.209,411.091,414.074
345.499,292.462,416.528,421.833,412.939,405.093
384.705,416.528,238.095,346.826,419.646,424.725
405.209,421.833,346.826,260.149,426.648,431.768
411.091,412.939,419.646,426.648,254.102,359.940
414.074,405.093,424.725,431.768,359.940,254.644
