skel,31_0,Skel,8,2.159345523454249,0.2398422290571034,31_0,Skel,same,same,0.2253380622714758
skel,31_0,Skel,8,2.159345523454249,0.2398422290571034,31_0,Bulge,same,diff,0.23460351986189684
skel,31_0,Skel,8,2.159345523454249,0.2398422290571034,31_50,Skel,diff,same,0.3953625758488973
skel,31_0,Skel,8,2.159345523454249,0.2398422290571034,31_50,Bulge,diff,diff,0.32653356716036797
skel,31_0,Bulge,8,2.304025823560854,0.19287938446116945,31_0,Skel,same,diff,0.3454646170139313
skel,31_0,Bulge,8,2.304025823560854,0.19287938446116945,31_0,Bulge,same,same,0.1693212908382217
skel,31_0,Bulge,8,2.304025823560854,0.19287938446116945,31_50,Skel,diff,diff,0.4543679604927699
skel,31_0,Bulge,8,2.304025823560854,0.19287938446116945,31_50,Bulge,diff,same,0.3039584420621395
skel,31_50,Skel,8,1.8905406777436533,0.26001409829283756,31_0,Skel,diff,same,0.397112221767505
skel,31_50,Skel,8,1.8905406777436533,0.26001409829283756,31_0,Bulge,diff,diff,0.37342967465519905
skel,31_50,Skel,8,1.8905406777436533,0.26001409829283756,31_50,Skel,same,same,0.25174833709994954
skel,31_50,Skel,8,1.8905406777436533,0.26001409829283756,31_50,Bulge,same,diff,0.2628998284538587
skel,31_50,Bulge,8,1.64808150799945,0.17708129117575785,31_0,Skel,diff,diff,0.43558977792660397
skel,31_50,Bulge,8,1.64808150799945,0.17708129117575785,31_0,Bulge,diff,same,0.31043636488417786
skel,31_50,Bulge,8,1.64808150799945,0.17708129117575785,31_50,Skel,same,diff,0.385100690027078
skel,31_50,Bulge,8,1.64808150799945,0.17708129117575785,31_50,Bulge,same,same,0.1749116973951459
