flownet_deconv,23,Skel,99,0.004380611598414059,0.0038662628567544743,23,Skel,same,same,0.003856769619354357
flownet_deconv,23,Skel,99,0.004380611598414059,0.0038662628567544743,23,Bulge,same,diff,0.011525443230445187
flownet_deconv,23,Skel,99,0.004380611598414059,0.0038662628567544743,31,Skel,diff,same,0.004814274085996052
flownet_deconv,23,Skel,99,0.004380611598414059,0.0038662628567544743,31,Bulge,diff,diff,0.011576488887270291
flownet_deconv,23,Skel,99,0.004380611598414059,0.0038662628567544743,26,Skel,diff,same,0.005174160005214314
flownet_deconv,23,Skel,99,0.004380611598414059,0.0038662628567544743,26,Bulge,diff,diff,0.012213373240083456
flownet_deconv,23,Bulge,99,0.012286684863114109,0.010224376067441577,23,Skel,same,diff,0.0036345714842900634
flownet_deconv,23,Bulge,99,0.012286684863114109,0.010224376067441577,23,Bulge,same,same,0.010173504875662426
flownet_deconv,23,Bulge,99,0.012286684863114109,0.010224376067441577,31,Skel,diff,diff,0.004621291481889785
flownet_deconv,23,Bulge,99,0.012286684863114109,0.010224376067441577,31,Bulge,diff,same,0.011064256010577082
flownet_deconv,23,Bulge,99,0.012286684863114109,0.010224376067441577,26,Skel,diff,diff,0.005067254877649248
flownet_deconv,23,Bulge,99,0.012286684863114109,0.010224376067441577,26,Bulge,diff,same,0.011885820956279835
flownet_deconv,31,Skel,99,0.0050875926297158005,0.004413296201188738,23,Skel,diff,same,0.004121889321443935
flownet_deconv,31,Skel,99,0.0050875926297158005,0.004413296201188738,23,Bulge,diff,diff,0.011789130782708525
flownet_deconv,31,Skel,99,0.0050875926297158005,0.004413296201188738,31,Skel,same,same,0.004399641850031912
flownet_deconv,31,Skel,99,0.0050875926297158005,0.004413296201188738,31,Bulge,same,diff,0.011203667894005776
flownet_deconv,31,Skel,99,0.0050875926297158005,0.004413296201188738,26,Skel,diff,same,0.00522132334454606
flownet_deconv,31,Skel,99,0.0050875926297158005,0.004413296201188738,26,Bulge,diff,diff,0.012310408313448231
flownet_deconv,31,Bulge,99,0.01193349882417048,0.010193486550512413,23,Skel,diff,diff,0.004104687965009362
flownet_deconv,31,Bulge,99,0.01193349882417048,0.010193486550512413,23,Bulge,diff,same,0.011456485940143465
flownet_deconv,31,Bulge,99,0.01193349882417048,0.010193486550512413,31,Skel,same,diff,0.004351570908911526
flownet_deconv,31,Bulge,99,0.01193349882417048,0.010193486550512413,31,Bulge,same,same,0.010148513928676646
flownet_deconv,31,Bulge,99,0.01193349882417048,0.010193486550512413,26,Skel,diff,diff,0.005209033290545145
flownet_deconv,31,Bulge,99,0.01193349882417048,0.010193486550512413,26,Bulge,diff,same,0.012139310045167804
flownet_deconv,26,Skel,99,0.0052956543602825455,0.004711771009024233,23,Skel,diff,same,0.004282103522370259
flownet_deconv,26,Skel,99,0.0052956543602825455,0.004711771009024233,23,Bulge,diff,diff,0.01204490518507858
flownet_deconv,26,Skel,99,0.0052956543602825455,0.004711771009024233,31,Skel,diff,same,0.005024004620499909
flownet_deconv,26,Skel,99,0.0052956543602825455,0.004711771009024233,31,Bulge,diff,diff,0.01181278970092535
flownet_deconv,26,Skel,99,0.0052956543602825455,0.004711771009024233,26,Skel,same,same,0.0046991317657132945
flownet_deconv,26,Skel,99,0.0052956543602825455,0.004711771009024233,26,Bulge,same,diff,0.011918648596232135
flownet_deconv,26,Bulge,99,0.01253518963077416,0.010773956036039938,23,Skel,diff,diff,0.0041444742687356964
flownet_deconv,26,Bulge,99,0.01253518963077416,0.010773956036039938,23,Bulge,diff,same,0.011685561075185737
flownet_deconv,26,Bulge,99,0.01253518963077416,0.010773956036039938,31,Skel,diff,diff,0.004943127389997244
flownet_deconv,26,Bulge,99,0.01253518963077416,0.010773956036039938,31,Bulge,diff,same,0.011550338274488847
flownet_deconv,26,Bulge,99,0.01253518963077416,0.010773956036039938,26,Skel,same,diff,0.004614641140215099
flownet_deconv,26,Bulge,99,0.01253518963077416,0.010773956036039938,26,Bulge,same,same,0.010726043016960224
