Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Skel,0.9662162162162162,0.15789473684210525,0.9864864864864865,1.0
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Skel,0.972972972972973,0.14473684210526316,0.9864864864864865,1.0
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Skel,0.9662162162162162,0.019736842105263157,0.9864864864864865,0.9671052631578947
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Skel,0.9662162162162162,0.18421052631578946,0.9864864864864865,0.9736842105263158
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Skel,0.972972972972973,0.23684210526315788,0.9864864864864865,0.9868421052631579
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Skel,0.9594594594594594,0.17105263157894737,0.9864864864864865,0.9802631578947368
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Skel,0.9527027027027027,0.25,0.9864864864864865,0.9342105263157895
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Skel,0.9662162162162162,0.09210526315789473,0.9864864864864865,0.9802631578947368
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Skel,0.9459459459459459,0.09868421052631579,0.9864864864864865,0.9013157894736842
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Skel,0.972972972972973,0.24342105263157895,0.9864864864864865,0.9802631578947368
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Bulge,0.972972972972973,0.0,0.9864864864864865,0.0
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Bulge,0.9527027027027027,0.0,0.9864864864864865,0.019736842105263157
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Bulge,0.9527027027027027,0.0,0.9864864864864865,0.10526315789473684
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Bulge,0.9797297297297297,0.0,0.9864864864864865,0.0
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Bulge,0.9797297297297297,0.0,0.9864864864864865,0.05921052631578947
Exp2,FF_SN,Figure_31_0,Figure_31_0,Same,Bulge,0.972972972972973,0.0,0.9864864864864865,0.14473684210526316
