Exp1,R_SN,Figure_31,Figure_23_Bulge,Diff,0.9693333333333332,0.0
Exp1,R_SN,Figure_31,Figure_31_Skel,Same,0.9633333333333333,0.97
Exp1,R_SN,Figure_31,Figure_31_Bulge,Same,0.968,0.9760000000000002
Exp1,R_SN,Figure_31,Figure_266_Skel,Diff,0.9600000000000002,0.0
Exp1,R_SN,Figure_31,Figure_266_Bulge,Diff,0.9626666666666666,0.0
Exp1,R_SN,Figure_266,Figure_23_Skel,Diff,0.9506666666666668,0.0
Exp1,R_SN,Figure_266,Figure_23_Bulge,Diff,0.958,0.0
Exp1,R_SN,Figure_266,Figure_31_Skel,Diff,0.9533333333333331,0.0
Exp1,R_SN,Figure_266,Figure_31_Bulge,Diff,0.9513333333333331,0.0
Exp1,R_SN,Figure_266,Figure_266_Skel,Same,0.9566666666666667,0.974
Exp1,R_SN,Figure_266,Figure_266_Bulge,Same,0.9586666666666666,0.968
