Figure_23_Skel,Figure_23_Skel,Same,Same,0.8666666666666668,0.7973333333333332
Figure_23_Skel,Figure_23_Bulge,Same,Diff,0.8533333333333332,0.0
Figure_23_Skel,Figure_31_Skel,Diff,Same,0.8733333333333333,0.0
Figure_23_Skel,Figure_31_Bulge,Diff,Diff,0.8620000000000001,0.0
Figure_23_Skel,Figure_266_Skel,Diff,Same,0.8753333333333332,0.0
Figure_23_Skel,Figure_266_Bulge,Diff,Diff,0.8659999999999999,0.0
Figure_23_Bulge,Figure_23_Skel,Same,Diff,0.8473333333333335,0.0
Figure_23_Bulge,Figure_23_Bulge,Same,Same,0.8446666666666666,0.7546666666666666
Figure_23_Bulge,Figure_31_Skel,Diff,Diff,0.8453333333333333,0.0
Figure_23_Bulge,Figure_31_Bulge,Diff,Same,0.8466666666666667,0.0
Figure_23_Bulge,Figure_266_Skel,Diff,Diff,0.8493333333333334,0.0
Figure_23_Bulge,Figure_266_Bulge,Diff,Same,0.8526666666666667,0.0
Figure_31_Skel,Figure_23_Skel,Diff,Same,0.866,0.0
Figure_31_Skel,Figure_23_Bulge,Diff,Diff,0.8633333333333333,0.0
Figure_31_Skel,Figure_31_Skel,Same,Same,0.8513333333333335,0.79
Figure_31_Skel,Figure_31_Bulge,Same,Diff,0.8646666666666667,0.0
Figure_31_Skel,Figure_266_Skel,Diff,Same,0.8739999999999999,0.0
Figure_31_Skel,Figure_266_Bulge,Diff,Diff,0.874,0.0
Figure_31_Bulge,Figure_23_Skel,Diff,Diff,0.842,0.0
Figure_31_Bulge,Figure_23_Bulge,Diff,Same,0.8526666666666667,0.0
Figure_31_Bulge,Figure_31_Skel,Same,Diff,0.8486666666666668,0.0
Figure_31_Bulge,Figure_31_Bulge,Same,Same,0.8466666666666667,0.7473333333333334
Figure_31_Bulge,Figure_266_Skel,Diff,Diff,0.8386666666666667,0.0
Figure_31_Bulge,Figure_266_Bulge,Diff,Same,0.8453333333333332,0.0
Figure_266_Skel,Figure_23_Skel,Diff,Same,0.8640000000000001,0.0
Figure_266_Skel,Figure_23_Bulge,Diff,Diff,0.8680000000000001,0.0
Figure_266_Skel,Figure_31_Skel,Diff,Same,0.8486666666666668,0.0
Figure_266_Skel,Figure_31_Bulge,Diff,Diff,0.86,0.0
Figure_266_Skel,Figure_266_Skel,Same,Same,0.8566666666666668,0.7599999999999999
Figure_266_Skel,Figure_266_Bulge,Same,Diff,0.8506666666666666,0.0
Figure_266_Bulge,Figure_23_Skel,Diff,Diff,0.8486666666666667,0.0
Figure_266_Bulge,Figure_23_Bulge,Diff,Same,0.8460000000000001,0.0
Figure_266_Bulge,Figure_31_Skel,Diff,Diff,0.8266666666666668,0.0
Figure_266_Bulge,Figure_31_Bulge,Diff,Same,0.8406666666666667,0.0
Figure_266_Bulge,Figure_266_Skel,Same,Diff,0.8426666666666666,0.0
Figure_266_Bulge,Figure_266_Bulge,Same,Same,0.8446666666666667,0.784
