Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9933333333333333,0.9466666666666667,0.9933333333333333,0.9866666666666667
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9733333333333334,0.98,0.9866666666666667,0.98
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9733333333333334,0.9466666666666667,0.9866666666666667,0.98
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.96,0.9066666666666666,0.9866666666666667,0.9666666666666667
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9666666666666667,0.9666666666666667,0.9866666666666667,0.96
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9733333333333334,0.9733333333333334,0.9866666666666667,0.9866666666666667
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.96,0.9733333333333334,0.9866666666666667,0.9533333333333334
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.98,0.9733333333333334,0.9866666666666667,0.96
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.96,0.94,0.9866666666666667,0.96
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.98,0.9533333333333334,0.9866666666666667,0.9866666666666667
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9866666666666667,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.98,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.98,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9666666666666667,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.94,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9533333333333334,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9733333333333334,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.98,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.96,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9933333333333333,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.98,0.56,0.9866666666666667,0.02
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9866666666666667,0.6,0.9866666666666667,0.06666666666666667
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.96,0.5666666666666667,0.9866666666666667,0.4266666666666667
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9666666666666667,0.6066666666666667,0.9866666666666667,0.15333333333333332
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.96,0.6066666666666667,0.9866666666666667,0.006666666666666667
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.98,0.5466666666666666,0.9866666666666667,0.11333333333333333
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9733333333333334,0.58,0.9866666666666667,0.013333333333333334
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.98,0.58,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9733333333333334,0.5333333333333333,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.98,0.5866666666666667,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9733333333333334,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9733333333333334,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9933333333333333,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.96,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9866666666666667,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9666666666666667,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9533333333333334,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9733333333333334,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9666666666666667,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.96,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.98,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9666666666666667,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9666666666666667,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9533333333333334,0.0,0.9866666666666667,0.0
Exp2,SayCam,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.98,0.0,0.9866666666666667,0.0
