Figure_31_Skel_0,Figure_31_Skel_0,Same,Diff,0.8733333333333333,0.8600000000000001
Figure_31_Skel_0,Figure_31_Bulge_0,Same,Diff,0.9066666666666667,0.0
Figure_31_Skel_0,Figure_31_Skel_50,Same,Diff,0.8833333333333333,0.5633333333333334
Figure_31_Skel_0,Figure_31_Bulge_50,Same,Diff,0.8933333333333333,0.0
Figure_31_Bulge_0,Figure_31_Skel_0,Same,Diff,0.89,0.0
Figure_31_Bulge_0,Figure_31_Bulge_0,Same,Diff,0.8966666666666667,0.8400000000000001
Figure_31_Bulge_0,Figure_31_Skel_50,Same,Diff,0.88,0.0
Figure_31_Bulge_0,Figure_31_Bulge_50,Same,Diff,0.8733333333333333,0.39666666666666667
Figure_31_Skel_50,Figure_31_Skel_0,Same,Diff,0.9033333333333333,0.7666666666666666
Figure_31_Skel_50,Figure_31_Bulge_0,Same,Diff,0.9,0.0
Figure_31_Skel_50,Figure_31_Skel_50,Same,Diff,0.8966666666666667,0.8533333333333333
Figure_31_Skel_50,Figure_31_Bulge_50,Same,Diff,0.9033333333333333,0.0
Figure_31_Bulge_50,Figure_31_Skel_0,Same,Diff,0.8766666666666667,0.0
Figure_31_Bulge_50,Figure_31_Bulge_0,Same,Diff,0.8666666666666667,0.23666666666666666
Figure_31_Bulge_50,Figure_31_Skel_50,Same,Diff,0.8666666666666667,0.0
Figure_31_Bulge_50,Figure_31_Bulge_50,Same,Diff,0.8733333333333333,0.7433333333333333
