Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9833333333333333,0.9833333333333333,0.99,0.99
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.98,0.0,0.99,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9866666666666667,0.023333333333333334,0.99,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.98,0.0,0.99,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9733333333333334,0.0,0.9933333333333333,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.98,0.98,0.99,0.99
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.98,0.0,0.99,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.9733333333333334,0.12,0.9933333333333333,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9966666666666667,0.0,0.99,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.99,0.0,0.99,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_50_Skel,Same,Same,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_50_Bulge,Same,Diff,0.9866666666666667,0.0,0.99,0.0
Exp2,FF_SN,Figure_31_50_Bulge,Figure_31_0_Skel,Diff,Diff,0.9733333333333334,0.0,0.99,0.0
Exp2,FF_SN,Figure_31_50_Bulge,Figure_31_0_Bulge,Diff,Same,0.9833333333333333,0.0,0.99,0.0
Exp2,FF_SN,Figure_31_50_Bulge,Figure_31_50_Skel,Same,Diff,0.9866666666666667,0.0,0.99,0.0
Exp2,FF_SN,Figure_31_50_Bulge,Figure_31_50_Bulge,Same,Same,0.97,0.97,0.99,0.99
Exp2,R_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.99,0.99,0.9933333333333333,0.9933333333333333
Exp2,R_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9866666666666667,0.0,0.9933333333333333,0.0
Exp2,R_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.99,0.07,0.99,0.0
Exp2,R_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9866666666666667,0.0,0.9933333333333333,0.0
Exp2,R_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9633333333333334,0.0,0.99,0.0
Exp2,R_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.9666666666666667,0.9666666666666667,0.99,0.99
Exp2,R_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.9666666666666667,0.0,0.99,0.0
Exp2,R_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.9733333333333334,0.0,0.99,0.0
Exp2,R_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9733333333333334,0.0,0.99,0.0
Exp2,R_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.9633333333333334,0.0,0.99,0.0
Exp2,R_SN,Figure_31_50_Skel,Figure_31_50_Skel,Same,Same,0.9666666666666667,0.9666666666666667,0.99,0.99
Exp2,R_SN,Figure_31_50_Skel,Figure_31_50_Bulge,Same,Diff,0.9766666666666667,0.0,0.9933333333333333,0.0
Exp2,R_SN,Figure_31_50_Bulge,Figure_31_0_Skel,Diff,Diff,0.9766666666666667,0.0,0.99,0.0
Exp2,R_SN,Figure_31_50_Bulge,Figure_31_0_Bulge,Diff,Same,0.9833333333333333,0.17333333333333334,0.99,0.39666666666666667
Exp2,R_SN,Figure_31_50_Bulge,Figure_31_50_Skel,Same,Diff,0.98,0.0,0.9933333333333333,0.0
Exp2,R_SN,Figure_31_50_Bulge,Figure_31_50_Bulge,Same,Same,0.9866666666666667,0.9866666666666667,0.99,0.99
Exp2,FF_IN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.99,0.99,0.99,0.99
Exp2,FF_IN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9766666666666667,0.0,0.99,0.0
Exp2,FF_IN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9833333333333333,0.2,0.9933333333333333,0.07
Exp2,FF_IN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9766666666666667,0.0,0.99,0.0
Exp2,FF_IN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9766666666666667,0.0,0.99,0.0
Exp2,FF_IN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.9833333333333333,0.9833333333333333,0.99,0.99
Exp2,FF_IN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.9733333333333334,0.0,0.99,0.0
Exp2,FF_IN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.98,0.4066666666666667,0.99,0.06
Exp2,FF_IN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9866666666666667,0.3566666666666667,0.9933333333333333,0.0
Exp2,FF_IN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.9933333333333333,0.0,0.9933333333333333,0.0
