Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9533333333333334,0.9333333333333333
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9333333333333333,0.9266666666666666
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9666666666666667,0.9866666666666667
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.96,0.96
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9466666666666667,0.92
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.96,0.98
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9533333333333334,0.9466666666666667
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9666666666666667,0.94
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9466666666666667,0.8933333333333333
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Skel,Same,Same,0.9666666666666667,0.9666666666666667
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9533333333333334,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.96,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9733333333333334,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.96,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_0_Bulge,Same,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9533333333333334,0.4066666666666667
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9733333333333334,0.41333333333333333
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9333333333333333,0.38
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9733333333333334,0.41333333333333333
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9733333333333334,0.4666666666666667
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9666666666666667,0.32666666666666666
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.94,0.43333333333333335
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9666666666666667,0.36666666666666664
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.9466666666666667,0.37333333333333335
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Skel,Diff,Same,0.96,0.35333333333333333
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9466666666666667,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9466666666666667,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9733333333333334,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.96,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.98,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9333333333333333,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.98,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.9466666666666667,0.0
Exp2,FF_SN,Figure_31_0_Skel,Figure_31_50_Bulge,Diff,Diff,0.96,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9466666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9533333333333334,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9466666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9533333333333334,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9866666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.98,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.96,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Skel,Same,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.96,0.92
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.9533333333333334,0.9333333333333333
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.96,0.9066666666666666
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.9666666666666667,0.9266666666666666
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.9533333333333334,0.9733333333333334
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.9533333333333334,0.94
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.9533333333333334,0.96
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.98,0.9066666666666666
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.9533333333333334,0.92
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_0_Bulge,Same,Same,0.9466666666666667,0.92
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.9533333333333334,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.9733333333333334,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.9466666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.9466666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.96,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.9466666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.94,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.9466666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.9733333333333334,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Skel,Diff,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.9666666666666667,0.43333333333333335
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.9466666666666667,0.38
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.9666666666666667,0.35333333333333333
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.96,0.38666666666666666
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.96,0.36
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.9666666666666667,0.44
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.94,0.36
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.9666666666666667,0.4066666666666667
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.9466666666666667,0.36666666666666664
Exp2,FF_SN,Figure_31_0_Bulge,Figure_31_50_Bulge,Diff,Same,0.9533333333333334,0.4
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9666666666666667,0.21333333333333335
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9666666666666667,0.19333333333333333
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9733333333333334,0.25333333333333335
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9666666666666667,0.21333333333333335
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9733333333333334,0.2733333333333333
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9733333333333334,0.20666666666666667
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9533333333333334,0.24
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9533333333333334,0.23333333333333334
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.9466666666666667,0.20666666666666667
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Skel,Diff,Same,0.98,0.23333333333333334
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.96,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.96,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.96,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.9733333333333334,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.96,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.94,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.9733333333333334,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_0_Bulge,Diff,Diff,0.9666666666666667,0.0
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_50_Skel,Same,Same,0.9533333333333334,0.94
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_50_Skel,Same,Same,0.96,0.9466666666666667
Exp2,FF_SN,Figure_31_50_Skel,Figure_31_50_Skel,Same,Same,0.9733333333333334,0.94
