Figure_23_Skel,Figure_23_Skel,Same,Same,0.8533333333333333,0.7653333333333333
Figure_23_Skel,Figure_23_Bulge,Same,Diff,0.8546666666666667,0.0
Figure_23_Skel,Figure_31_Skel,Diff,Same,0.852,0.0
Figure_23_Skel,Figure_31_Bulge,Diff,Diff,0.8379999999999999,0.0
Figure_23_Skel,Figure_266_Skel,Diff,Same,0.8446666666666667,0.0
Figure_23_Skel,Figure_266_Bulge,Diff,Diff,0.8566666666666667,0.0
Figure_23_Bulge,Figure_23_Skel,Same,Diff,0.8633333333333333,0.0
Figure_23_Bulge,Figure_23_Bulge,Same,Same,0.8673333333333334,0.806
Figure_23_Bulge,Figure_31_Skel,Diff,Diff,0.8560000000000001,0.0
Figure_23_Bulge,Figure_31_Bulge,Diff,Same,0.868,0.0
Figure_23_Bulge,Figure_266_Skel,Diff,Diff,0.8780000000000001,0.0
Figure_23_Bulge,Figure_266_Bulge,Diff,Same,0.866,0.0
Figure_31_Skel,Figure_23_Skel,Diff,Same,0.8473333333333335,0.0
Figure_31_Skel,Figure_23_Bulge,Diff,Diff,0.8560000000000001,0.0
Figure_31_Skel,Figure_31_Skel,Same,Same,0.8539999999999999,0.7366666666666667
Figure_31_Skel,Figure_31_Bulge,Same,Diff,0.8539999999999999,0.0
Figure_31_Skel,Figure_266_Skel,Diff,Same,0.8480000000000001,0.0
Figure_31_Skel,Figure_266_Bulge,Diff,Diff,0.8533333333333333,0.0
Figure_31_Bulge,Figure_23_Skel,Diff,Diff,0.8586666666666666,0.0
Figure_31_Bulge,Figure_23_Bulge,Diff,Same,0.8606666666666667,0.0
Figure_31_Bulge,Figure_31_Skel,Same,Diff,0.8633333333333333,0.0
Figure_31_Bulge,Figure_31_Bulge,Same,Same,0.8673333333333334,0.776
Figure_31_Bulge,Figure_266_Skel,Diff,Diff,0.8633333333333333,0.0
Figure_31_Bulge,Figure_266_Bulge,Diff,Same,0.8613333333333332,0.0
Figure_266_Skel,Figure_23_Skel,Diff,Same,0.8613333333333333,0.0
Figure_266_Skel,Figure_23_Bulge,Diff,Diff,0.8493333333333334,0.0
Figure_266_Skel,Figure_31_Skel,Diff,Same,0.8720000000000001,0.0
Figure_266_Skel,Figure_31_Bulge,Diff,Diff,0.8480000000000001,0.0
Figure_266_Skel,Figure_266_Skel,Same,Same,0.8566666666666667,0.7793333333333333
Figure_266_Skel,Figure_266_Bulge,Same,Diff,0.8600000000000001,0.0
Figure_266_Bulge,Figure_23_Skel,Diff,Diff,0.8399999999999999,0.0
Figure_266_Bulge,Figure_23_Bulge,Diff,Same,0.8480000000000001,0.0
Figure_266_Bulge,Figure_31_Skel,Diff,Diff,0.8466666666666667,0.0
Figure_266_Bulge,Figure_31_Bulge,Diff,Same,0.8446666666666667,0.0
Figure_266_Bulge,Figure_266_Skel,Same,Diff,0.85,0.0
Figure_266_Bulge,Figure_266_Bulge,Same,Same,0.8533333333333333,0.7566666666666667
