Skel,SF,Frame,sfDiff,sizeDiff
31,Skel,9,1.14903192725871,1.11317785803889
31,Skel,10,1.09007104159887,1.11349459903839
31,Skel,11,1.13601487739404,1.0959443254528
31,Skel,12,1.11625862134042,1.13576699408198
31,Skel,13,1.06990599198302,1.10682353841185
31,Skel,14,1.10696996387393,1.13623492943162
31,Skel,15,1.09566020707039,1.12353650978634
31,Skel,16,1.07187402561792,1.10655069726032
31,Skel,17,1.12454075636057,1.10168297282335
31,Skel,18,1.12894850813533,1.13107746094232
31,Skel,19,1.11513081348214,1.13755314792928
31,Skel,20,1.14440717410241,1.09645842132055
31,Bulge,1,1.08203275679787,1.5918775941078
31,Bulge,2,1.07401749771736,1.56452688466835
31,Bulge,3,1.12272304068123,1.56591661935476
31,Bulge,4,1.12904172171657,1.54191336142021
31,Bulge,5,1.0791160464522,1.58754911282106
31,Bulge,6,1.14808645117388,1.5820249521552
31,Bulge,7,1.07441104979038,1.55919978802467
31,Bulge,8,1.16138663203368,1.59542442534082
31,Bulge,9,1.14903192725871,1.58097229748894
31,Bulge,10,1.09007104159887,1.55496935923224
31,Bulge,11,1.13601487739404,1.56436297428744
31,Bulge,12,1.11625862134042,1.63590546401979
31,Bulge,13,1.06990599198302,1.5629898524399
31,Bulge,14,1.10696996387393,1.61877253937486
31,Bulge,15,1.09566020707039,1.60933301936763
31,Bulge,16,1.07187402561792,1.56341074553289
31,Bulge,17,1.12454075636057,1.52898709596912
31,Bulge,18,1.12894850813533,1.65510803226433
31,Bulge,19,1.11513081348214,1.63731976243599
31,Bulge,20,1.14440717410241,1.58161785027066
26,Skel,1,1.23758085863083,1.34105673898055
26,Skel,2,1.25714162768885,1.30386836776617
26,Skel,3,1.24367455756354,1.32235012803101
26,Skel,4,1.32831067773893,1.46321889506525
26,Skel,5,1.2401429357422,1.33714599552853
26,Skel,6,1.273476583118,1.45446320473248
26,Skel,7,1.27189635861595,1.27842045431739
26,Skel,8,1.24798981404443,1.41087817756623
26,Skel,9,1.23404242403148,1.34617050414764
26,Skel,10,1.26667936271838,1.29441289884825
26,Skel,11,1.30934044572848,1.45553948634651
26,Skel,12,1.23322863244816,1.42829022411044
26,Skel,13,1.25159946369774,1.29106316795255
26,Skel,14,1.21772966723937,1.36812754472095
26,Skel,15,1.22816172854892,1.35160976921338
26,Skel,16,1.25693761837981,1.29601020984378
26,Skel,17,1.32737028490614,1.4613221364645
26,Skel,18,1.24559809730654,1.45322005733396
26,Skel,19,1.23189016544138,1.43768770835223
26,Skel,20,1.2809109236231,1.45122227950459
26,Bulge,1,1.23758085863083,1.85602366309256
26,Bulge,2,1.25714162768885,1.84071601010969
26,Bulge,3,1.24367455756354,1.84505313597278
26,Bulge,4,1.32831067773893,1.97888564621058
26,Bulge,5,1.2401429357422,1.85914331690557
26,Bulge,6,1.273476583118,1.90324035673636
26,Bulge,7,1.27189635861595,1.83056681624153
26,Bulge,8,1.24798981404443,1.86426652292638
26,Bulge,9,1.23404242403148,1.85228302013222
26,Bulge,10,1.26667936271838,1.83504380945446
26,Bulge,11,1.30934044572848,1.95038448896171
26,Bulge,12,1.23322863244816,1.80929133014713
26,Bulge,13,1.25159946369774,1.82659261995493
26,Bulge,14,1.21772966723937,1.82642854544061
26,Bulge,15,1.22816172854892,1.8483735238519
26,Bulge,16,1.25693761837981,1.83214822871675
26,Bulge,17,1.32737028490614,1.97191748152672
26,Bulge,18,1.24559809730654,1.81656387708826
26,Bulge,19,1.23189016544138,1.81103409053202
26,Bulge,20,1.2809109236231,1.91575899498331
